seed,test_seed,scenario,severity,method,client,family,switches,tracking,peak_steering,peak_acceleration,peak_steering_rate,beta_rms,steering_rms,feasible
12,112,previous_s_curve,near_linear,M4,nominal_00,nominal,0,0.018645041771181897,1.0146617451107414,1.5730874493125544,0.9172677720557467,0.1755274635840964,0.44116893297570126,1.0
12,112,previous_s_curve,near_linear,M4,nominal_01,nominal,0,0.01725102972155636,1.0274656434070704,1.5771982801502458,0.9274288464555092,0.16639108494014831,0.4482575209263739,1.0
12,112,previous_s_curve,near_linear,M4,nominal_02,nominal,0,0.016481288868589267,1.1284806150659017,1.5801643780318104,1.0119303311249925,0.15231349335969138,0.5027671467251604,1.0
12,112,previous_s_curve,near_linear,M4,nominal_03,nominal,0,0.016898552182251912,1.0383300140925258,1.5750323801431003,0.9361830182833801,0.17260272977455454,0.4540925581501779,1.0
12,112,previous_s_curve,near_linear,M4,nominal_04,nominal,0,0.015947635193047743,1.047067620947858,1.5825294848697486,0.9436222574091172,0.15231347135916895,0.45896139376238965,1.0
12,112,previous_s_curve,near_linear,M4,nominal_05,nominal,0,0.01569982123799954,1.1065147733837863,1.58176985517611,0.9933009383807188,0.1509793898374087,0.49101773955465255,1.0
12,112,previous_s_curve,near_linear,M4,nominal_06,nominal,0,0.01557238109843444,1.0693665547276756,1.579305954489706,0.9619660850928281,0.16053060412731107,0.4709515899491478,1.0
12,112,previous_s_curve,near_linear,M4,nominal_07,nominal,0,0.015965939963027535,1.0617605197596036,1.5781704268412164,0.9558057394167377,0.16284150580032117,0.46677031565878757,1.0
12,112,previous_s_curve,near_linear,M4,nominal_08,nominal,0,0.016682005832095188,1.0377161605826524,1.5758478571747119,0.9354866497620516,0.17151158838801409,0.4538275489952527,1.0
12,112,previous_s_curve,near_linear,M4,nominal_09,nominal,0,0.016237813408309855,1.1179479034930395,1.58228409750644,1.0032167814409056,0.1473894824755523,0.4971219272974975,1.0
12,112,previous_s_curve,near_linear,M4,heavy_00,heavy,0,0.01675298962436843,1.04906049811775,1.5588167655396556,0.9464954296451228,0.19479083908154216,0.4591812241206961,1.0
12,112,previous_s_curve,near_linear,M4,heavy_01,heavy,0,0.017113277716193507,1.0453608330729143,1.550019381971145,0.9429401347394268,0.21837032458103475,0.4570565906826732,1.0
12,112,previous_s_curve,near_linear,M4,heavy_02,heavy,0,0.01722620825958162,1.052560221565478,1.549024410595579,0.9491166993393597,0.2192207093964777,0.4608341318767241,1.0
12,112,previous_s_curve,near_linear,M4,heavy_03,heavy,0,0.017888526048185617,1.030780755688387,1.549439055235462,0.9314894868719378,0.2185749549868299,0.44910962859186515,1.0
12,112,previous_s_curve,near_linear,M4,heavy_04,heavy,0,0.017074061902219086,1.1047620151754243,1.5530908905120353,0.9923039479325815,0.20523166425603673,0.488966079883647,1.0
12,112,previous_s_curve,near_linear,M4,heavy_05,heavy,0,0.01693445050514982,1.0780551844668533,1.5521487690237459,0.9702850340384849,0.20909925341189722,0.4745633496932416,1.0
12,112,previous_s_curve,near_linear,M4,heavy_06,heavy,0,0.01665823465264091,1.1048617434321324,1.5540294637201224,0.9919215818936786,0.2050433949955856,0.4891775199648017,1.0
12,112,previous_s_curve,near_linear,M4,heavy_07,heavy,0,0.017780095702959357,1.1258161791226835,1.5524528505875792,1.0099724421937704,0.20408658076284916,0.5002119087047738,1.0
12,112,previous_s_curve,near_linear,M4,heavy_08,heavy,0,0.016481805070171437,1.0823426560050273,1.5534782549290882,0.9733415899964334,0.20776360653159268,0.4770287542165574,1.0
12,112,previous_s_curve,near_linear,M4,heavy_09,heavy,0,0.018035320734607486,1.0420212203091799,1.5486912933196746,0.9412976974520474,0.21732724597479083,0.4549802783233441,1.0
12,112,previous_s_curve,near_linear,M4,handling_00,handling,0,0.016174119664452476,1.233524801823237,1.5984901628242854,1.1019684560112197,0.12636682454853096,0.5601431204096191,1.0
12,112,previous_s_curve,near_linear,M4,handling_01,handling,0,0.016092244285271826,1.1927850197671297,1.602165764009185,1.0675834396354447,0.1196010881831948,0.5381539594243968,1.0
12,112,previous_s_curve,near_linear,M4,handling_02,handling,0,0.016187190051213045,1.256146108927785,1.6026921289323237,1.1243474128973274,0.11459076068582336,0.5726689925280283,1.0
12,112,previous_s_curve,near_linear,M4,handling_03,handling,0,0.01596637164550399,1.220521120012837,1.5995334340548706,1.090898222138587,0.12512507181759544,0.5531509130761504,1.0
12,112,previous_s_curve,near_linear,M4,handling_04,handling,0,0.017872041532684492,1.1596982099576219,1.597937136410728,1.0393595117071142,0.13378447663687393,0.5200754945257324,1.0
12,112,previous_s_curve,near_linear,M4,handling_05,handling,0,0.016476920733653335,1.1893185740648256,1.601714629649768,1.0648483858699327,0.11978588426510978,0.5361831373774041,1.0
12,112,previous_s_curve,near_linear,M4,handling_06,handling,0,0.01736377744310855,1.1748109214520717,1.5973423534536089,1.052148218327811,0.13408833272148127,0.528237830161918,1.0
12,112,previous_s_curve,near_linear,M4,handling_07,handling,0,0.016833778767541954,1.2619675742281011,1.6021517046340839,1.1315737108002133,0.11381238625593194,0.5757027624577419,1.0
12,112,previous_s_curve,near_linear,M4,handling_08,handling,0,0.015581330969060864,1.2076845037780688,1.6025959104982574,1.0800115994878845,0.11864270583737109,0.5463394561647287,1.0
12,112,previous_s_curve,near_linear,M4,handling_09,handling,0,0.0156441285384679,1.2214142689462384,1.6036180090608223,1.091818442288738,0.11440528601019831,0.5537993946679384,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_00,nominal,0,0.018308681644209884,1.010769918538327,1.568014503470062,0.912071466078414,0.17529770925682991,0.44031730240735806,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_01,nominal,0,0.018483696102862327,1.0235817691768103,1.5721739984584808,0.9222526821621944,0.16618060212889244,0.4474113465576287,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_02,nominal,0,0.024631777902701487,1.124234800766801,1.575217231012564,1.006401878532719,0.15212976975822912,0.5018418190368399,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_03,nominal,0,0.018734772834297878,1.0343620415447403,1.56996547544626,0.9309520108612136,0.172379608837912,0.4532262027309986,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_04,nominal,0,0.019397831529253236,1.0431901219298665,1.5775845202409624,0.9385305856078138,0.15213096375017685,0.4581204995562573,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_05,nominal,0,0.022987731595816675,1.1023907820354766,1.5768283084433623,0.98792920381655,0.15079884082718367,0.49011943186589385,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_06,nominal,0,0.02034081489977417,1.0653505447355438,1.5743078208093948,0.9566652916325321,0.1603318570426087,0.470075550798759,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_07,nominal,0,0.019993159232916894,1.0577512663045043,1.5731620194208547,0.9505229339832385,0.1626379771970704,0.4658965255180562,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_08,nominal,0,0.01860320457323539,1.0337680343900835,1.5707847358497413,0.9302761670526963,0.17129097980389185,0.4529650775958672,1.0
12,112,previous_s_curve,near_linear,LTI_1,nominal_09,nominal,0,0.024019118327467486,1.113781083804895,1.5773672464679955,0.9977929639873355,0.14721544536910364,0.49621623296541933,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_00,heavy,0,0.019296492572146298,1.045365549645049,1.5546891303097459,0.9413514310736995,0.1945591250188421,0.4583624156591783,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_01,heavy,0,0.01885270497188651,1.0415210674796882,1.5457469115830427,0.937569936638687,0.21808904141136032,0.4561982055582994,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_02,heavy,0,0.01929987016724009,1.0486851317481816,1.5447496591787206,0.9436805961924688,0.21893690964030701,0.45996518700485506,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_03,heavy,0,0.01854554551016365,1.02699714958708,1.545169928527526,0.9261702902854058,0.21829276682135285,0.4482621652626828,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_04,heavy,0,0.022313726198195355,1.100742333571784,1.5489042622860845,0.9867601010311249,0.20497685339590457,0.4880724427670154,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_05,heavy,0,0.020716501074503478,1.0741110766936264,1.5479407838773571,0.9648249597335466,0.20883671770259826,0.4736880572974172,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_06,heavy,0,0.022116419369332983,1.1008754768272129,1.5498395889535816,0.9864096951121654,0.20478975619454204,0.4882874998656466,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_07,heavy,0,0.023824179781980585,1.1217025754455388,1.5482755192489646,1.0043057178951782,0.20383323401952239,0.49929766154579586,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_08,heavy,0,0.020734329880491616,1.0784214707957724,1.5492731805095135,0.9679211303873877,0.20750465156788478,0.4761552861848436,1.0
12,112,previous_s_curve,near_linear,LTI_1,heavy_09,heavy,0,0.01926602542325038,1.038169727364007,1.5444339603825188,0.9358677040214498,0.21704661111077644,0.4541205463815457,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_00,handling,0,0.024372707488098843,1.2283086254248863,1.5925927962816617,1.0955142874484165,0.12620750908965744,0.5590358096748914,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_01,handling,0,0.02214527115529272,1.1878255568013876,1.5963014863731417,1.0614425559027396,0.11945528969231894,0.5371039590808805,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_02,handling,0,0.026594796657019866,1.2508976873592543,1.5968495549502029,1.1147426921295114,0.1144542510208629,0.5715562571126163,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_03,handling,0,0.023518711758559584,1.2153858524880943,1.5936408598543985,1.0845398996998052,0.12496837191467758,0.5520613658285702,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_04,handling,0,0.019919273067616095,1.1548315030114022,1.5920039195843847,1.033325950057436,0.13361110745923227,0.5190421990928851,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_05,handling,0,0.022098541772438602,1.1843667314959212,1.5958530281544865,1.0587364323826194,0.11963961402534706,0.5351350013032824,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_06,handling,0,0.02060173296862076,1.1698613741177675,1.591407829680457,1.0460191447842906,0.13391419197596457,0.5271865345636979,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_07,handling,0,0.02727533401187953,1.256674848420159,1.5963178446834605,1.1213174747894445,0.11367715025375234,0.5745819067489444,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_08,handling,0,0.022949545096246943,1.2026625325206126,1.5967326811296978,1.0738045439393684,0.11849877932805608,0.5452758302433636,1.0
12,112,previous_s_curve,near_linear,LTI_1,handling_09,handling,0,0.02416540537654284,1.216342123675152,1.597777676914696,1.0855631676260589,0.11426931001115243,0.5527259646730568,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_00,nominal,2,0.02349915006421773,1.01319406819938,1.5683208876573094,15.181437987624884,0.17533143978722265,0.44102825481100366,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_01,nominal,2,0.02254359040170584,1.0260235414734689,1.5724805071000603,14.998522308664954,0.1662033142128957,0.4481112467042878,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_02,nominal,2,0.023178074285982033,1.1268936958388958,1.5755158335651442,14.763226681600017,0.15213890503873687,0.5025867093801721,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_03,nominal,2,0.02249257588614465,1.0368539884267873,1.5702699216026976,15.128787942731185,0.17240972674225882,0.4539422005431505,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_04,nominal,2,0.021727125311452405,1.0456059099061537,1.5778770326903153,14.718376985739148,0.15213821586073098,0.45880797028542974,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_05,nominal,2,0.022346139452630902,1.1049701852127003,1.5771236370529975,14.72177712078487,0.1508058459014286,0.4908441028962678,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_06,nominal,2,0.021855153202218782,1.0678461834629045,1.5746106740952739,14.8971839770979,0.16034847784977396,0.4707900689564562,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_07,nominal,2,0.022038305953175498,1.0602553072025298,1.5734669952723046,14.94227171724406,0.16265723253890696,0.4666118720895033,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_08,nominal,2,0.022326750368578577,1.0362388209842666,1.5710878144547138,15.10468255592667,0.17131958779036663,0.45367694532645864,1.0
12,112,previous_s_curve,near_linear,LTI_2,nominal_09,nominal,2,0.022819714154292316,1.1163740193444478,1.5776597827079457,14.656101519895806,0.14721905755320644,0.49694521592683594,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_00,heavy,2,0.0214321493282421,1.0476955713778588,1.5549464299858322,13.545825387320013,0.1946221340416469,0.4590543198126046,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_01,heavy,2,0.021929286628274303,1.0439604005213245,1.5460194358499009,14.145082329264381,0.21818390851157354,0.45693054834742536,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_02,heavy,2,0.02209722924958874,1.0511498025569568,1.54502353083551,14.178261495254231,0.21903368054980873,0.4607065398495149,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_03,heavy,2,0.022344128716603004,1.0293715866866247,1.5454422324674515,14.168281042473872,0.21838809387172398,0.44898828437417315,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_04,heavy,2,0.022434002126483603,1.1032846690388765,1.5491742679016105,13.789803975843505,0.2050557563801255,0.4888243079516902,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_05,heavy,2,0.02205745784374831,1.0766185816515546,1.5482130408164598,13.892303609098995,0.20892012847683325,0.47442887734050415,1.0
12,112,previous_s_curve,near_linear,LTI_2,heavy_06,heavy,2,0.022146152555801515,1.1033808950078106,1.5501090443724306,13.782369709535606,0.20486774616636097,0.48903494527735736,1.0
