seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
34,restricted,2,noisy,Family,0.007614584147703314,1.0,0.9683079088703752,0.808130385494078,1.1363576465872725,0.007790123083118347,0.038841164160989775,0.1575029120053429,0.02839255156464711
34,restricted,2,noisy,Global,0.011402478475649996,1.0,0.9666646673505284,0.8081511716256014,1.135756841330237,0.014007555523422751,0.11179999465483663,0.3479203001565678,0.07479812998413546
34,restricted,2,noisy,Local,0.0066822748607023455,1.0,0.9684723831913328,0.8081327932521701,1.1366563145925932,0.00675228183304655,0.01809466814097119,0.04733629110999903,0.008440965952869982
34,restricted,8,clean,Family,0.007632706790299099,1.0,0.968270313622529,0.8081332255862343,1.1363562468552133,0.007856363009870377,0.03922599415688952,0.15746373461936747,0.028427392013598184
34,restricted,8,clean,Global,0.011470709788676599,1.0,0.9666149495672728,0.808160995652434,1.1357675171022368,0.014246990887565777,0.11228775843466887,0.3488875318827404,0.07564834820545056
34,restricted,8,clean,Local,0.0066755501857622,1.0,0.968435317072354,0.8081322964157057,1.136627361048446,0.00674569804136249,0.018125712918668095,0.04611897837749363,0.0025356033527731397
34,restricted,8,noisy,Family,0.007628369429413437,1.0,0.968275908723584,0.8081320142335193,1.136352888133492,0.007845922646886994,0.03915720551012519,0.1575285672788777,0.028469803890803818
34,restricted,8,noisy,Global,0.011461172829651749,1.0,0.9666213970366784,0.8081598059197114,1.1357661029750667,0.014221926840950862,0.11219103290951209,0.3488742773290147,0.07558923165020118
34,restricted,8,noisy,Local,0.006668576207852729,1.0,0.968449694069478,0.808130889050655,1.1366419662138267,0.00672974666257706,0.017447554431427387,0.04624385120902428,0.0045817522570708496
35,broad,2,clean,Family,0.0073906651727186756,1.0,0.9685274814530574,0.810846051738601,1.1355943904315542,0.007798502935140337,0.041138084502636244,0.13411120643697683,0.027337005827140774
35,broad,2,clean,Global,0.01234922234384256,1.0,0.9668471122210583,0.8108825039040781,1.134884863544939,0.014049681418143964,0.13095484030740298,0.38866317229105696,0.08480479705983654
35,broad,2,clean,Local,0.006669369363057781,1.0,0.9691929529391092,0.8108447082132303,1.135792869755162,0.00682774792178558,0.01821211273900872,0.04618122976015627,0.00263854782920469
35,broad,2,noisy,Family,0.007400911953424037,1.0,0.9685288244530392,0.810848220221997,1.1355996465728857,0.007797001896818956,0.04121935209911934,0.13360617749605666,0.02749981699551697
35,broad,2,noisy,Global,0.012366197616089241,1.0,0.9668374775924669,0.8108846539594299,1.1348873229003382,0.014105061672183807,0.13103498535771643,0.3890780711489606,0.08485629861173652
35,broad,2,noisy,Local,0.006683025071306663,1.0,0.9691610709848992,0.8108470151588053,1.1358256314307038,0.00684762809657294,0.01898008261986397,0.04419078760664918,0.008438475094522653
35,broad,8,clean,Family,0.007391086474607655,1.0,0.968523595160272,0.8108461839024454,1.1355931795948642,0.007803968276109403,0.04112535369566207,0.1339269263751634,0.02739859753005436
35,broad,8,clean,Global,0.012457568393612672,1.0,0.96678022546696,0.8108957371900567,1.1348980060202938,0.014370783106766833,0.13176448008937344,0.3904576961160569,0.08645143444933315
35,broad,8,clean,Local,0.006660979009766301,1.0,0.9691987311291772,0.8108434189777403,1.1357915891689871,0.006822605876819114,0.017585600638642448,0.04656407885971318,0.0032446249301245136
35,broad,8,noisy,Family,0.007390424039726883,1.0,0.9685224931000164,0.8108460621646324,1.1355918859401082,0.00780579576402933,0.04108779954436767,0.1336480060324116,0.027531422773359664
35,broad,8,noisy,Global,0.01245816346142289,1.0,0.9667801640728187,0.810895881673025,1.134898179957037,0.014378131515796774,0.13172614496228435,0.3906366196508726,0.08639238597109283
35,broad,8,noisy,Local,0.006661477460662805,1.0,0.969182216670914,0.8108433165078023,1.1357827067067856,0.006816097252637537,0.017539587317727333,0.04573691300163367,0.004122727893130013
35,restricted,2,clean,Family,0.0074252371048289054,1.0,0.968627183794246,0.8108494591329688,1.1356026040964975,0.0076491804271623266,0.04113452057493177,0.13365254797559067,0.027459490321187146
