design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,handling_02,handling,M4,0.9552112719403708,True
test,handling_02,handling,LTI_1,0.9540318543234585,True
test,handling_02,handling,LTI_2,0.9538721161920465,True
test,handling_02,handling,LTI_3,0.9545990929083071,True
test,handling_02,handling,LTI_5,0.9549897419516676,True
test,handling_02,handling,LTI_8,0.954950252581193,True
test,handling_02,handling,LTI_10,0.9550040506938846,True
test,handling_03,handling,M4,0.9547687915996845,True
test,handling_03,handling,LTI_1,0.953516041357066,True
test,handling_03,handling,LTI_2,0.9533456239800139,True
test,handling_03,handling,LTI_3,0.9541197334412075,True
test,handling_03,handling,LTI_5,0.9545342017742978,True
test,handling_03,handling,LTI_8,0.9544923507825868,True
test,handling_03,handling,LTI_10,0.9545493637079201,True
test,handling_04,handling,M4,0.9545984648479032,True
test,handling_04,handling,LTI_1,0.9534295452716641,True
test,handling_04,handling,LTI_2,0.9532711723075391,True
test,handling_04,handling,LTI_3,0.9539918062302029,True
test,handling_04,handling,LTI_5,0.954378944314484,True
test,handling_04,handling,LTI_8,0.9543398119793012,True
test,handling_04,handling,LTI_10,0.9543931235900314,True
test,handling_05,handling,M4,0.9549618730138253,True
test,handling_05,handling,LTI_1,0.9538273508432402,True
test,handling_05,handling,LTI_2,0.953673917894664,True
test,handling_05,handling,LTI_3,0.9543726195827634,True
test,handling_05,handling,LTI_5,0.9547485416493177,True
test,handling_05,handling,LTI_8,0.9547105254797088,True
test,handling_05,handling,LTI_10,0.9547623174572635,True
test,handling_06,handling,M4,0.9547688158075673,True
test,handling_06,handling,LTI_1,0.953603045346113,True
test,handling_06,handling,LTI_2,0.9534452102857529,True
test,handling_06,handling,LTI_3,0.954163620381859,True
test,handling_06,handling,LTI_5,0.9545497849805412,True
test,handling_06,handling,LTI_8,0.9545107445558384,True
test,handling_06,handling,LTI_10,0.9545639313028815,True
test,handling_07,handling,M4,0.9541606811027152,True
test,handling_07,handling,LTI_1,0.9528699689742471,True
test,handling_07,handling,LTI_2,0.952694020757506,True
test,handling_07,handling,LTI_3,0.9534925267910368,True
test,handling_07,handling,LTI_5,0.9539193250218487,True
test,handling_07,handling,LTI_8,0.953876251041853,True
test,handling_07,handling,LTI_10,0.953934928826158,True
test,handling_08,handling,M4,0.9541626906446097,True
test,handling_08,handling,LTI_1,0.9529092440249948,True
test,handling_08,handling,LTI_2,0.9527386849668933,True
test,handling_08,handling,LTI_3,0.9535133342338367,True
test,handling_08,handling,LTI_5,0.9539280047619643,True
test,handling_08,handling,LTI_8,0.9538861353826661,True
test,handling_08,handling,LTI_10,0.9539431732575506,True
test,handling_09,handling,M4,0.9532697570584514,True
test,handling_09,handling,LTI_1,0.9518162722240106,True
test,handling_09,handling,LTI_2,0.9516156792261652,True
test,handling_09,handling,LTI_3,0.9525211024000161,True
test,handling_09,handling,LTI_5,0.9530001937448244,True
test,handling_09,handling,LTI_8,0.9529519844780749,True
test,handling_09,handling,LTI_10,0.9530176501665979,True
