seed,severity,scenario,method,tracking,effort,peak_rate,feasible,switches,rho
13,strong,all,M4,0.0441231593030155,1.228055028242293,3.361069719860104,1.0,0.0,0.9667011180672611
13,strong,all,LTI_1,0.05068324195162162,1.2270148019169036,3.3296357714984253,1.0,0.0,0.9660629807472537
13,strong,all,LTI_2,0.05204036661200455,1.2278634635861259,51.41323650199897,1.0,1.3333333333333333,0.9659759728710696
13,strong,all,LTI_3,0.05121829658035754,1.2284575683957106,46.230017191712214,1.0,2.3333333333333335,0.966370806760745
13,strong,all,LTI_5,0.05303338071832679,1.2285510742288912,59.50396054961887,1.0,4.333333333333333,0.9665818097315647
13,strong,all,LTI_8,0.04668453905647594,1.22800168977919,57.3335836478944,1.0,6.666666666666667,0.9665605159031567
13,strong,all,LTI_10,0.04513293295348397,1.2280196543284183,21.42293672805283,1.0,8.0,0.9665895234598597
13,strong,previous_s_curve,M4,0.05606914884093428,1.5117739470634357,3.361069719860104,1.0,0.0,0.9667011180672611
13,strong,previous_s_curve,LTI_1,0.0709484450684408,1.5086508058907624,3.3296357714984253,1.0,0.0,0.9660629807472537
13,strong,previous_s_curve,LTI_2,0.07238085341459903,1.5111701076296233,51.41323650199897,1.0,2.0,0.9659759728710696
13,strong,previous_s_curve,LTI_3,0.07018094715958705,1.5125995561008994,46.230017191712214,1.0,4.0,0.966370806760745
13,strong,previous_s_curve,LTI_5,0.07929225538851428,1.513512463466733,59.50396054961887,1.0,7.0,0.9665818097315647
13,strong,previous_s_curve,LTI_8,0.05934148437541361,1.511259307026189,57.3335836478944,1.0,10.0,0.9665605159031567
13,strong,previous_s_curve,LTI_10,0.05839784794958294,1.5119036279258233,21.42293672805283,1.0,12.0,0.9665895234598597
13,strong,shifted_double_lane,M4,0.04307170581590865,1.1919233069065842,2.9201771482494574,1.0,0.0,0.9667011180672611
13,strong,shifted_double_lane,LTI_1,0.04735709964453727,1.192655681521058,2.921063827155563,1.0,0.0,0.9660629807472537
13,strong,shifted_double_lane,LTI_2,0.0502735500457427,1.1925548318600288,22.54968719039902,1.0,2.0,0.9659759728710696
13,strong,shifted_double_lane,LTI_3,0.046279297085660726,1.1914491102003961,43.089909119735225,1.0,3.0,0.966370806760745
13,strong,shifted_double_lane,LTI_5,0.04665308167701962,1.1918425406244468,32.531034189090285,1.0,6.0,0.9665818097315647
13,strong,shifted_double_lane,LTI_8,0.04664505895468342,1.191996603909437,14.731816312520086,1.0,10.0,0.9665605159031567
13,strong,shifted_double_lane,LTI_10,0.04386964684637429,1.1919295774400638,11.12136632708292,1.0,12.0,0.9665895234598597
13,strong,constant_22,M4,0.03322862325220359,0.98046783075686,2.874619968959999,1.0,0.0,0.9667011180672611
13,strong,constant_22,LTI_1,0.03374418114188683,0.9797379183388898,2.8724531488516933,1.0,0.0,0.9660629807472537
13,strong,constant_22,LTI_2,0.03346669637567188,0.9798654512687254,2.8728341252465706,1.0,0.0,0.9659759728710696
13,strong,constant_22,LTI_3,0.03719464549582483,0.9813240388858359,2.8771284757387847,1.0,0.0,0.966370806760745
13,strong,constant_22,LTI_5,0.03315480508944641,0.9802982185954928,2.874119893029177,1.0,0.0,0.9665818097315647
13,strong,constant_22,LTI_8,0.03406707383933082,0.9807491584019437,2.875448938593333,1.0,0.0,0.9665605159031567
13,strong,constant_22,LTI_10,0.033131304064494674,0.9802257576193684,2.8739053340576,1.0,0.0,0.9665895234598597
14,near_linear,all,M4,0.013549339441656061,0.39894392991252564,1.1341967821120957,1.0,0.0,0.9657390632188667
14,near_linear,all,LTI_1,0.015508825010397685,0.3986215109294873,1.1239714607590316,1.0,0.0,0.9650560907661933
14,near_linear,all,LTI_2,0.016353123271591677,0.3988779536639738,16.889620906640523,1.0,1.3333333333333333,0.9649630791632497
14,near_linear,all,LTI_3,0.016324955245148515,0.3990652550811721,15.03112219510143,1.0,2.3333333333333335,0.9653853712058232
14,near_linear,all,LTI_5,0.01682923479675711,0.3990911366825509,19.637201910954605,1.0,4.333333333333333,0.9656112677569136
14,near_linear,all,LTI_8,0.014381496797286284,0.39892311882603276,19.766442647455094,1.0,6.666666666666667,0.9655884641336212
14,near_linear,all,LTI_10,0.013940246409551382,0.39893340853314,7.086344287005581,1.0,8.0,0.9656195287835624
14,near_linear,previous_s_curve,M4,0.01686234789333231,0.4938339641623914,1.1341967821120957,1.0,0.0,0.9657390632188667
14,near_linear,previous_s_curve,LTI_1,0.02146846026682264,0.4928844370759704,1.1239714607590316,1.0,0.0,0.9650560907661933
14,near_linear,previous_s_curve,LTI_2,0.02297404406355709,0.4936528121620179,16.889620906640523,1.0,2.0,0.9649630791632497
14,near_linear,previous_s_curve,LTI_3,0.0220919621151772,0.4940750472696751,15.03112219510143,1.0,4.0,0.9653853712058232
14,near_linear,previous_s_curve,LTI_5,0.025155924062516107,0.4943478427430057,19.637201910954605,1.0,7.0,0.9656112677569136
14,near_linear,previous_s_curve,LTI_8,0.017860969207028524,0.4936661782231549,19.766442647455094,1.0,10.0,0.9655884641336212
14,near_linear,previous_s_curve,LTI_10,0.01779508819286477,0.4938751989651236,7.086344287005581,1.0,12.0,0.9656195287835624
14,near_linear,shifted_double_lane,M4,0.012567748385016227,0.3829738297024037,0.9513772417989178,1.0,0.0,0.9657390632188667
14,near_linear,shifted_double_lane,LTI_1,0.014177309938433663,0.38318373904775477,0.9515319047829393,1.0,0.0,0.9650560907661933
14,near_linear,shifted_double_lane,LTI_2,0.015216639961920346,0.3831449781565146,7.46137180086801,1.0,2.0,0.9649630791632497
14,near_linear,shifted_double_lane,LTI_3,0.013832334110860472,0.3828298037748008,14.042494211119214,1.0,3.0,0.9653853712058232
14,near_linear,shifted_double_lane,LTI_5,0.014277678949452883,0.3829546451386872,10.149798039712378,1.0,6.0,0.9656112677569136
14,near_linear,shifted_double_lane,LTI_8,0.013622552358732476,0.3829916372964804,4.658294489611115,1.0,10.0,0.9655884641336212
14,near_linear,shifted_double_lane,LTI_10,0.01302874626031709,0.3829766914419891,3.6038123143526986,1.0,12.0,0.9656195287835624
14,near_linear,constant_22,M4,0.011217922046619649,0.32002399587278174,0.9858233752718866,1.0,0.0,0.9657390632188667
14,near_linear,constant_22,LTI_1,0.010880704825936753,0.3197963566647365,0.9850374752764466,1.0,0.0,0.9650560907661933
14,near_linear,constant_22,LTI_2,0.0108686857892976,0.3198360706733889,0.98517646100561,1.0,0.0,0.9649630791632497
14,near_linear,constant_22,LTI_3,0.013050569509407871,0.32029091419904027,0.9867335997819257,1.0,0.0,0.9653853712058232
14,near_linear,constant_22,LTI_5,0.011054101378302343,0.3199709221659598,0.9856443163485165,1.0,0.0,0.9656112677569136
14,near_linear,constant_22,LTI_8,0.011660968826097842,0.3201115409584628,0.9861263259629598,1.0,0.0,0.9655884641336212
14,near_linear,constant_22,LTI_10,0.01099690477547229,0.31994833519230703,0.9855663601395438,1.0,0.0,0.9656195287835624
14,moderate,all,M4,0.028277153901138476,0.8026171800084757,2.2891455487367587,1.0,0.0,0.9657390632188667
14,moderate,all,LTI_1,0.03199150797298889,0.8019532710611863,2.26836723471065,1.0,0.0,0.9650560907661933
14,moderate,all,LTI_2,0.0336731078369117,0.8024871054102538,33.929167216946816,1.0,1.3333333333333333,0.9649630791632497
14,moderate,all,LTI_3,0.03372525816926579,0.8028699386504893,30.250796150577457,1.0,2.3333333333333335,0.9653853712058232
14,moderate,all,LTI_5,0.03465851496216672,0.8029258972158538,39.3853895285929,1.0,4.333333333333333,0.9656112677569136
14,moderate,all,LTI_8,0.029938552535815066,0.802578316719935,39.055991609150986,1.0,6.666666666666667,0.9655884641336212
14,moderate,all,LTI_10,0.02897435055721702,0.8025956295947893,14.203675258154192,1.0,8.0,0.9656195287835624
14,moderate,previous_s_curve,M4,0.03534452173070449,0.9921576736543838,2.2891455487367587,1.0,0.0,0.9657390632188667
14,moderate,previous_s_curve,LTI_1,0.04396932179084424,0.9901886897006731,2.26836723471065,1.0,0.0,0.9650560907661933
14,moderate,previous_s_curve,LTI_2,0.046982900080713035,0.9917823461778928,33.929167216946816,1.0,2.0,0.9649630791632497
14,moderate,previous_s_curve,LTI_3,0.045702383110214004,0.9926669784597678,30.250796150577457,1.0,4.0,0.9653853712058232
14,moderate,previous_s_curve,LTI_5,0.05173518275379924,0.9932354943562008,39.3853895285929,1.0,7.0,0.9656112677569136
14,moderate,previous_s_curve,LTI_8,0.037236521922749316,0.9918196335380449,39.055991609150986,1.0,10.0,0.9655884641336212
14,moderate,previous_s_curve,LTI_10,0.037084254005872216,0.9922420128314756,14.203675258154192,1.0,12.0,0.9656195287835624
14,moderate,shifted_double_lane,M4,0.026718285577484527,0.7730051156586006,1.9426342853917524,1.0,0.0,0.9657390632188667
14,moderate,shifted_double_lane,LTI_1,0.029912110817027805,0.7734500322733149,1.9429887687926273,1.0,0.0,0.9650560907661933
14,moderate,shifted_double_lane,LTI_2,0.03196637407458281,0.7733761315884599,14.919841824095128,1.0,2.0,0.9649630791632497
14,moderate,shifted_double_lane,LTI_3,0.0290360517816046,0.7727057949687113,28.233544070103395,1.0,3.0,0.9653853712058232
14,moderate,shifted_double_lane,LTI_5,0.029796700748008675,0.7729620504162416,20.736919428324473,1.0,6.0,0.9656112677569136
14,moderate,shifted_double_lane,LTI_8,0.02892061224765965,0.7730463404535686,9.470396059634473,1.0,10.0,0.9655884641336212
14,moderate,shifted_double_lane,LTI_10,0.027509892404678514,0.773011151741842,7.259376608752588,1.0,12.0,0.9656195287835624
14,moderate,constant_22,M4,0.022768654395226417,0.6426887507124425,1.9739514812895251,1.0,0.0,0.9657390632188667
14,moderate,constant_22,LTI_1,0.022093091311094652,0.6422210912095712,1.9724483005379503,1.0,0.0,0.9650560907661933
14,moderate,constant_22,LTI_2,0.022070049355439263,0.6423028384644087,1.9727135305725816,1.0,0.0,0.9649630791632497
14,moderate,constant_22,LTI_3,0.026437339615978758,0.6432370425229891,1.9757525695167375,1.0,0.0,0.9653853712058232
14,moderate,constant_22,LTI_5,0.02244366138469225,0.6425801468751191,1.9736071925681744,1.0,0.0,0.9656112677569136
14,moderate,constant_22,LTI_8,0.02365852343703622,0.642868976168191,1.9745384527297385,1.0,0.0,0.9655884641336212
14,moderate,constant_22,LTI_10,0.02232890526110034,0.6425337242110502,1.9734582087442716,1.0,0.0,0.9656195287835624
14,strong,all,M4,0.046493001501376106,1.216320541637162,3.480086065852834,1.0,0.0,0.9657390632188667
14,strong,all,LTI_1,0.05141590100374655,1.2152689472411078,3.448284788247608,1.0,0.0,0.9650560907661933
14,strong,all,LTI_2,0.05389510667201601,1.216131086289559,51.29138075495133,1.0,1.3333333333333333,0.9649630791632497
14,strong,all,LTI_3,0.0543418326342799,1.2167299727340457,45.862391264449414,1.0,2.3333333333333335,0.9653853712058232
14,strong,all,LTI_5,0.05536516267265043,1.216825446982848,59.36963962206122,1.0,4.333333333333333,0.9656112677569136
14,strong,all,LTI_8,0.04897222736461854,1.2162698408692498,57.474128375203215,1.0,6.666666666666667,0.9655884641336212
14,strong,all,LTI_10,0.047258898422824616,1.216286497610799,21.3868406101364,1.0,8.0,0.9656195287835624
14,strong,previous_s_curve,M4,0.05818760349282925,1.5001354438460597,3.480086065852834,1.0,0.0,0.9657390632188667
14,strong,previous_s_curve,LTI_1,0.06927173936870555,1.4969807254517038,3.448284788247608,1.0,0.0,0.9650560907661933
14,strong,previous_s_curve,LTI_2,0.07375317752492336,1.4995396600273156,51.29138075495133,1.0,2.0,0.9649630791632497
14,strong,previous_s_curve,LTI_3,0.07337225990678548,1.5009701500388668,45.862391264449414,1.0,4.0,0.9653853712058232
14,strong,previous_s_curve,LTI_5,0.08206250791013672,1.5018951275391075,59.36963962206122,1.0,7.0,0.9656112677569136
14,strong,previous_s_curve,LTI_8,0.06074416441963399,1.4996218263430667,57.474128375203215,1.0,10.0,0.9655884641336212
14,strong,previous_s_curve,LTI_10,0.060455091962825364,1.500268387860598,21.3868406101364,1.0,12.0,0.9656195287835624
14,strong,shifted_double_lane,M4,0.04608450773965446,1.1779000526789558,3.0288649965503884,1.0,0.0,0.9657390632188667
14,strong,shifted_double_lane,LTI_1,0.050813913165358056,1.1786360941724845,3.029691717974882,1.0,0.0,0.9650560907661933
14,strong,shifted_double_lane,LTI_2,0.053796232685991166,1.178534454203726,22.372121450138035,1.0,2.0,0.9649630791632497
14,strong,shifted_double_lane,LTI_3,0.0489175597168013,1.1774307629732985,42.71919286837049,1.0,3.0,0.9653853712058232
14,strong,shifted_double_lane,LTI_5,0.049311871558692696,1.1778248091395322,32.39884845289811,1.0,6.0,0.9656112677569136
14,strong,shifted_double_lane,LTI_8,0.049612850484011844,1.1779768194430784,14.64761369651521,1.0,10.0,0.9655884641336212
14,strong,shifted_double_lane,LTI_10,0.04677622158801798,1.1779078291468712,11.098241682187721,1.0,12.0,0.9656195287835624
14,strong,constant_22,M4,0.03520689327164458,0.9709261283864709,2.9674479306283255,1.0,0.0,0.9657390632188667
14,strong,constant_22,LTI_1,0.034162050477176034,0.9701900220991356,2.9652584451572928,1.0,0.0,0.9650560907661933
14,strong,constant_22,LTI_2,0.034135909805133494,0.9703191446376349,2.9656366675305152,1.0,0.0,0.9649630791632497
14,strong,constant_22,LTI_3,0.04073567827925288,0.9717890051899715,2.970047118053132,1.0,0.0,0.9653853712058232
14,strong,constant_22,LTI_5,0.03472110854912187,0.970756404269904,2.9669259246919,1.0,0.0,0.9656112677569136
14,strong,constant_22,LTI_8,0.03655966719020979,0.9712108768216041,2.9683028059863563,1.0,0.0,0.9655884641336212
14,strong,constant_22,LTI_10,0.03454538171763053,0.9706832758249269,2.9667039882420303,1.0,0.0,0.9656195287835624
15,near_linear,all,M4,0.013225362142887434,0.4004924116584783,1.1082858746592745,1.0,0.0,0.9666938638132203
15,near_linear,all,LTI_1,0.015435634415825048,0.40017168236456135,1.1019504597032526,1.0,0.0,0.9660437701832011
15,near_linear,all,LTI_2,0.01610947484459409,0.40042625870766063,16.663874055351297,1.0,1.3333333333333333,0.9659551900125237
15,near_linear,all,LTI_3,0.01589137329397145,0.4006129849921326,14.821498029465875,1.0,2.3333333333333335,0.9663572733669961
15,near_linear,all,LTI_5,0.016515949594565524,0.4006386810297552,19.41227724192977,1.0,4.333333333333333,0.966572266032252
15,near_linear,all,LTI_8,0.01406954501630823,0.40047132156713927,19.552069296266787,1.0,6.666666666666667,0.9665505660973174
15,near_linear,all,LTI_10,0.013650952351211292,0.4004817593290009,6.981876845295663,1.0,8.0,0.9665801270625322
15,near_linear,previous_s_curve,M4,0.016585181256007307,0.4953945725592217,1.1082858746592745,1.0,0.0,0.9666938638132203
15,near_linear,previous_s_curve,LTI_1,0.021764475116325985,0.494450036266136,1.1019504597032526,1.0,0.0,0.9660437701832011
15,near_linear,previous_s_curve,LTI_2,0.022800799390066184,0.4952130724706656,16.663874055351297,1.0,2.0,0.9659551900125237
15,near_linear,previous_s_curve,LTI_3,0.021671643466408045,0.4956342803643571,14.821498029465875,1.0,4.0,0.9663572733669961
15,near_linear,previous_s_curve,LTI_5,0.024803828022927844,0.495905903671608,19.41227724192977,1.0,7.0,0.966572266032252
15,near_linear,previous_s_curve,LTI_8,0.017694634461264066,0.49522689804701747,19.552069296266787,1.0,10.0,0.9665505660973174
15,near_linear,previous_s_curve,LTI_10,0.017525356456861308,0.49543547051708964,6.981876845295663,1.0,12.0,0.9665801270625322
15,near_linear,shifted_double_lane,M4,0.012185309436549541,0.3847640741834791,0.9218467367724081,1.0,0.0,0.9666938638132203
15,near_linear,shifted_double_lane,LTI_1,0.013725517457177466,0.3849730115484677,0.9219837365609548,1.0,0.0,0.9660437701832011
15,near_linear,shifted_double_lane,LTI_2,0.014764282769216243,0.38493424439478474,7.418400079230391,1.0,2.0,0.9659551900125237
15,near_linear,shifted_double_lane,LTI_3,0.013501285765323124,0.3846203377331779,13.919183402400716,1.0,3.0,0.9663572733669961
15,near_linear,shifted_double_lane,LTI_5,0.013943445106207058,0.38474456811537583,9.975435901218551,1.0,6.0,0.966572266032252
15,near_linear,shifted_double_lane,LTI_8,0.013254276194618423,0.3847814908730822,4.600793289223953,1.0,10.0,0.9665505660973174
15,near_linear,shifted_double_lane,LTI_10,0.012659115023282295,0.38476671084863895,3.591727250797364,1.0,12.0,0.9665801270625322
15,near_linear,constant_22,M4,0.010905595736105455,0.3213185882327343,0.959790793163338,1.0,0.0,0.9666938638132203
15,near_linear,constant_22,LTI_1,0.010816910673971697,0.3210919992790805,0.9590246822415326,1.0,0.0,0.9660437701832011
15,near_linear,constant_22,LTI_2,0.010763342374499855,0.32113145925753106,0.9591605658561287,1.0,0.0,0.9659551900125237
15,near_linear,constant_22,LTI_3,0.012501190650183189,0.32158433687886284,0.9606855885341612,1.0,0.0,0.9663572733669961
15,near_linear,constant_22,LTI_5,0.010800575654561669,0.32126557130228195,0.9596172501021794,1.0,0.0,0.966572266032252
15,near_linear,constant_22,LTI_8,0.011259724393042216,0.3214055757813185,0.9600868247834317,1.0,0.0,0.9665505660973174
15,near_linear,constant_22,LTI_10,0.010768385573490266,0.3212430966212741,0.9595412238910546,1.0,0.0,0.9665801270625322
15,moderate,all,M4,0.02761347058817101,0.8057903705500347,2.22438769335527,1.0,0.0,0.9666938638132203
15,moderate,all,LTI_1,0.031831254156280464,0.8051298168424676,2.211677561584585,1.0,0.0,0.9660437701832011
15,moderate,all,LTI_2,0.03317134532229768,0.8056598637436659,33.47757362559594,1.0,1.3333333333333333,0.9659551900125237
15,moderate,all,LTI_3,0.03284041501337501,0.8060414759353441,29.8319361788314,1.0,2.3333333333333335,0.9663572733669961
15,moderate,all,LTI_5,0.034015549392717614,0.8060970798855734,38.93482616329332,1.0,4.333333333333333,0.966572266032252
15,moderate,all,LTI_8,0.029296343928128056,0.8057508752721225,38.656326104967754,1.0,6.666666666666667,0.9665505660973174
15,moderate,all,LTI_10,0.028379887054946776,0.8057685261164017,13.993303784923514,1.0,8.0,0.9665801270625322
15,moderate,previous_s_curve,M4,0.03477575835813643,0.9953437697305537,2.22438769335527,1.0,0.0,0.9666938638132203
15,moderate,previous_s_curve,LTI_1,0.0445553645856897,0.9933844770288452,2.211677561584585,1.0,0.0,0.9660437701832011
15,moderate,previous_s_curve,LTI_2,0.046632547675238084,0.9949672379709144,33.47757362559594,1.0,2.0,0.9659551900125237
15,moderate,previous_s_curve,LTI_3,0.04484142822821991,0.9958504252610193,29.8319361788314,1.0,4.0,0.9663572733669961
15,moderate,previous_s_curve,LTI_5,0.051012246653753965,0.9964164137968813,38.93482616329332,1.0,7.0,0.966572266032252
15,moderate,previous_s_curve,LTI_8,0.036887105176374134,0.9950057489917646,38.656326104967754,1.0,10.0,0.9665505660973174
15,moderate,previous_s_curve,LTI_10,0.036530262505281914,0.9954273627034067,13.993303784923514,1.0,12.0,0.9665801270625322
15,moderate,shifted_double_lane,M4,0.025926493736820343,0.7767075574909106,1.8816671772109512,1.0,0.0,0.9666938638132203
15,moderate,shifted_double_lane,LTI_1,0.02897626805605703,0.7771507909502096,1.8820949591248588,1.0,0.0,0.9660437701832011
15,moderate,shifted_double_lane,LTI_2,0.03102595472930609,0.7770769257910364,14.833790078835358,1.0,2.0,0.9659551900125237
15,moderate,shifted_double_lane,LTI_3,0.028352112481814042,0.7764082147178204,27.99880030791001,1.0,3.0,0.9663572733669961
15,moderate,shifted_double_lane,LTI_5,0.02910305351953888,0.7766635465793826,20.388175668121804,1.0,6.0,0.966572266032252
15,moderate,shifted_double_lane,LTI_8,0.028153091637489396,0.7767479698618808,9.360957841798784,1.0,10.0,0.9665505660973174
15,moderate,shifted_double_lane,LTI_10,0.026742546128441187,0.7767131384516113,7.243227265536645,1.0,12.0,0.9665801270625322
15,moderate,constant_22,M4,0.022138159669556238,0.6453197844286398,1.9216785320828778,1.0,0.0,0.9666938638132203
15,moderate,constant_22,LTI_1,0.021962129827094647,0.6448541825483474,1.9201505064331494,1.0,0.0,0.9660437701832011
15,moderate,constant_22,LTI_2,0.021855533562348855,0.6449354274690473,1.9204203281007823,1.0,0.0,0.9659551900125237
15,moderate,constant_22,LTI_3,0.025327704330091072,0.645865787827193,1.92344814603115,1.0,0.0,0.9663572733669961
15,moderate,constant_22,LTI_5,0.021931348004860022,0.6452112792804561,1.921329181911047,1.0,0.0,0.966572266032252
15,moderate,constant_22,LTI_8,0.022848834970520638,0.6454989069627223,1.9222663571894287,1.0,0.0,0.9665505660973174
15,moderate,constant_22,LTI_10,0.021866852531117215,0.6451650771941864,1.9211776867259083,1.0,0.0,0.9665801270625322
15,strong,all,M4,0.045438422867171535,1.2213007218186558,3.3699417036694377,1.0,0.0,0.9666938638132203
15,strong,all,LTI_1,0.05112045156119312,1.2202540895523808,3.3389144208319776,1.0,0.0,0.9660437701832011
15,strong,all,LTI_2,0.053088447560242745,1.2211104657528484,50.61411102051148,1.0,1.3333333333333333,0.9659551900125237
15,strong,all,LTI_3,0.05295260594676657,1.2217071362298488,45.23524553675347,1.0,2.3333333333333335,0.9663572733669961
15,strong,all,LTI_5,0.05434135420465745,1.2218022066291858,58.691843359210345,1.0,4.333333333333333,0.966572266032252
15,strong,all,LTI_8,0.04794304666920933,1.2212488378249138,56.94603679430346,1.0,6.666666666666667,0.9665505660973174
15,strong,all,LTI_10,0.04630760115816779,1.2212661431332452,21.0674775630767,1.0,8.0,0.9665801270625322
15,strong,previous_s_curve,M4,0.0572808895765333,1.5050982067311436,3.3699417036694377,1.0,0.0,0.9666938638132203
15,strong,previous_s_curve,LTI_1,0.07011304436996438,1.5019569001450166,3.3389144208319776,1.0,0.0,0.9660437701832011
15,strong,previous_s_curve,LTI_2,0.0732032821941237,1.5044990015748614,50.61411102051148,1.0,2.0,0.9659551900125237
15,strong,previous_s_curve,LTI_3,0.07201725500051785,1.5059293524605855,45.23524553675347,1.0,4.0,0.9663572733669961
15,strong,previous_s_curve,LTI_5,0.08091579892590746,1.506850045093967,58.691843359210345,1.0,7.0,0.966572266032252
15,strong,previous_s_curve,LTI_8,0.0601583323194081,1.504583987390177,56.94603679430346,1.0,10.0,0.9665505660973174
15,strong,previous_s_curve,LTI_10,0.05957081990628706,1.5052298002773612,21.0674775630767,1.0,12.0,0.9665801270625322
15,strong,shifted_double_lane,M4,0.04479247464726733,1.1838156167428961,2.931892580762891,1.0,0.0,0.9666938638132203
15,strong,shifted_double_lane,LTI_1,0.04929797284199974,1.1845502098037382,2.9328165799372723,1.0,0.0,0.9660437701832011
15,strong,shifted_double_lane,LTI_2,0.05226412267839449,1.18444884353633,22.242769461863798,1.0,2.0,0.9659551900125237
15,strong,shifted_double_lane,LTI_3,0.04779912926693281,1.1833440770711867,42.40011553695611,1.0,3.0,0.9663572733669961
15,strong,shifted_double_lane,LTI_5,0.04817414661949251,1.183737858468641,31.881827148609915,1.0,6.0,0.966572266032252
15,strong,shifted_double_lane,LTI_8,0.04834742098009411,1.1838910375525493,14.501233499246597,1.0,10.0,0.9665505660973174
15,strong,shifted_double_lane,LTI_10,0.045517837208067166,1.1838227259915013,11.018578317305261,1.0,12.0,0.9665801270625322
15,strong,constant_22,M4,0.03424190437771391,0.9749883419819275,2.888431839997269,1.0,0.0,0.9666938638132203
15,strong,constant_22,LTI_1,0.0339503374716152,0.9742551587083876,2.886241318657087,1.0,0.0,0.9660437701832011
15,strong,constant_22,LTI_2,0.03379793780821006,0.9743835521473547,2.8866258134482754,1.0,0.0,0.9659551900125237
15,strong,constant_22,LTI_3,0.03904143357284905,0.9758479791577739,2.890968536132622,1.0,0.0,0.9663572733669961
15,strong,constant_22,LTI_5,0.03393411706857238,0.9748187163249492,2.887924584595106,1.0,0.0,0.966572266032252
15,strong,constant_22,LTI_8,0.035323386708125785,0.9752714885320155,2.889268533571318,1.0,0.0,0.9665505660973174
15,strong,constant_22,LTI_10,0.033834146360149094,0.9747459031308737,2.8877077483662954,1.0,0.0,0.9665801270625322
16,near_linear,all,M4,0.013092164135831563,0.4075345702772661,1.134155485518532,1.0,0.0,0.9666629599850358
16,near_linear,all,LTI_1,0.015728548397574683,0.4072125601236801,1.1240212552969873,1.0,0.0,0.9660200907751467
16,near_linear,all,LTI_2,0.016098717927531318,0.40746739577072844,16.59094376555923,1.0,1.3333333333333333,0.9659324551696596
16,near_linear,all,LTI_3,0.015490984107982804,0.4076557983848722,14.73600054240665,1.0,2.3333333333333335,0.9663301709345659
16,near_linear,all,LTI_5,0.01637704754778715,0.4076801134689243,19.37209462588336,1.0,4.333333333333333,0.9665427494994128
16,near_linear,all,LTI_8,0.013951370548212341,0.407512972516762,19.308995755422146,1.0,6.666666666666667,0.9665212955210548
16,near_linear,all,LTI_10,0.01358992125310313,0.4075234370839477,7.009084371164431,1.0,8.0,0.9665505213064438
16,near_linear,previous_s_curve,M4,0.016608758640548893,0.502584457789537,1.134155485518532,1.0,0.0,0.9666629599850358
16,near_linear,previous_s_curve,LTI_1,0.02275428459631078,0.5016359863318158,1.1240212552969873,1.0,0.0,0.9660200907751467
16,near_linear,previous_s_curve,LTI_2,0.022972583136350963,0.5023999150391958,16.59094376555923,1.0,2.0,0.9659324551696596
16,near_linear,previous_s_curve,LTI_3,0.021354235685620716,0.5028253921902818,14.73600054240665,1.0,4.0,0.9663301709345659
16,near_linear,previous_s_curve,LTI_5,0.02459806733684955,0.5030953951525173,19.37209462588336,1.0,7.0,0.9665427494994128
16,near_linear,previous_s_curve,LTI_8,0.01791420196525906,0.502415084629764,19.308995755422146,1.0,10.0,0.9665212955210548
16,near_linear,previous_s_curve,LTI_10,0.017556203857867766,0.502625113344255,7.009084371164431,1.0,12.0,0.9665505213064438
16,near_linear,shifted_double_lane,M4,0.011896793722067681,0.39285696553637717,0.951804436216071,1.0,0.0,0.9666629599850358
16,near_linear,shifted_double_lane,LTI_1,0.013279389489770723,0.39306802674030866,0.9519568482118949,1.0,0.0,0.9660200907751467
16,near_linear,shifted_double_lane,LTI_2,0.014296051619019035,0.3930288623888403,7.283449103466236,1.0,2.0,0.9659324551696596
16,near_linear,shifted_double_lane,LTI_3,0.013296947756249374,0.3927115526572402,13.706162833895611,1.0,3.0,0.9663301709345659
16,near_linear,shifted_double_lane,LTI_5,0.013735973366172256,0.39283634243160664,9.922592594976955,1.0,6.0,0.9665427494994128
16,near_linear,shifted_double_lane,LTI_8,0.012986509386952434,0.39287394484331056,4.547766446102273,1.0,10.0,0.9665212955210548
16,near_linear,shifted_double_lane,LTI_10,0.012401517055372556,0.3928592621658581,3.5018341672062108,1.0,12.0,0.9665505213064438
16,near_linear,constant_22,M4,0.010770940044878106,0.32716228750588433,0.9858573807978289,1.0,0.0,0.9666629599850358
16,near_linear,constant_22,LTI_1,0.011151971106642537,0.3269336672989159,0.9850793146380675,1.0,0.0,0.9660200907751467
16,near_linear,constant_22,LTI_2,0.011027519027223955,0.32697340988414925,0.9852167564592714,1.0,0.0,0.9659324551696596
16,near_linear,constant_22,LTI_3,0.011821768882078327,0.3274304503070946,0.986758614669806,1.0,0.0,0.9663301709345659
16,near_linear,constant_22,LTI_5,0.010797101940339632,0.3271086028226492,0.9856796664095567,1.0,0.0,0.9665427494994128
16,near_linear,constant_22,LTI_8,0.01095340029242552,0.3272498880772112,0.9861569231044046,1.0,0.0,0.9665212955210548
16,near_linear,constant_22,LTI_10,0.010812042846069079,0.3270859357417303,0.9856025096396699,1.0,0.0,0.9665505213064438
16,moderate,all,M4,0.027327000864379548,0.8201468538179784,2.288768236077395,1.0,0.0,0.9666629599850358
16,moderate,all,LTI_1,0.03240758306016313,0.8194833173838243,2.2681651593378964,1.0,0.0,0.9660200907751467
16,moderate,all,LTI_2,0.033137475785227966,0.820014197136443,33.32924314163571,1.0,1.3333333333333333,0.9659324551696596
