design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable,seed,test_seed
held_out,heavy_07,heavy,M4,0.9651523752852781,True,17,117
held_out,heavy_07,heavy,M5,0.9651523752852781,True,17,117
held_out,heavy_07,heavy,LTI_all,0.9565926047972382,True,17,117
held_out,heavy_07,heavy,LTI_near,0.9548859616593507,True,17,117
held_out,heavy_07,heavy,physics_M4,0.9651337672394277,True,17,117
held_out,heavy_08,heavy,M1,0.9595799363192893,True,17,117
held_out,heavy_08,heavy,M2,0.9626338005411822,True,17,117
held_out,heavy_08,heavy,M3,0.9622904534834777,True,17,117
held_out,heavy_08,heavy,M4,0.964393711137756,True,17,117
held_out,heavy_08,heavy,M5,0.964393711137756,True,17,117
held_out,heavy_08,heavy,LTI_all,0.9569618063459164,True,17,117
held_out,heavy_08,heavy,LTI_near,0.9553342369236425,True,17,117
held_out,heavy_08,heavy,physics_M4,0.9643761144579514,True,17,117
held_out,heavy_09,heavy,M1,0.9593066648119163,True,17,117
held_out,heavy_09,heavy,M2,0.9627192982635038,True,17,117
held_out,heavy_09,heavy,M3,0.9622158209305964,True,17,117
held_out,heavy_09,heavy,M4,0.9645173509542373,True,17,117
held_out,heavy_09,heavy,M5,0.9645173509542373,True,17,117
held_out,heavy_09,heavy,LTI_all,0.9576344356575802,True,17,117
held_out,heavy_09,heavy,LTI_near,0.9559934828141818,True,17,117
held_out,heavy_09,heavy,physics_M4,0.9645052124463095,True,17,117
held_out,handling_00,handling,M1,0.9552321979521989,True,17,117
held_out,handling_00,handling,M2,0.9507071646478803,True,17,117
held_out,handling_00,handling,M3,0.958300939785461,True,17,117
held_out,handling_00,handling,M4,0.954014152383085,True,17,117
held_out,handling_00,handling,M5,0.954014152383085,True,17,117
held_out,handling_00,handling,LTI_all,0.957149827229982,True,17,117
held_out,handling_00,handling,LTI_near,0.9576384977938288,True,17,117
held_out,handling_00,handling,physics_M4,0.954083092639563,True,17,117
held_out,handling_01,handling,M1,0.9551478244151365,True,17,117
held_out,handling_01,handling,M2,0.9508634490323118,True,17,117
held_out,handling_01,handling,M3,0.957900556172317,True,17,117
held_out,handling_01,handling,M4,0.9538338337713992,True,17,117
held_out,handling_01,handling,M5,0.9538338337713992,True,17,117
held_out,handling_01,handling,LTI_all,0.9562039023819175,True,17,117
held_out,handling_01,handling,LTI_near,0.9565834195290167,True,17,117
held_out,handling_01,handling,physics_M4,0.9537684209702736,True,17,117
held_out,handling_02,handling,M1,0.9575523376602589,True,17,117
held_out,handling_02,handling,M2,0.9540329034439695,True,17,117
held_out,handling_02,handling,M3,0.9600054995771049,True,17,117
held_out,handling_02,handling,M4,0.956518452321452,True,17,117
held_out,handling_02,handling,M5,0.956518452321452,True,17,117
held_out,handling_02,handling,LTI_all,0.9587473503966543,True,17,117
held_out,handling_02,handling,LTI_near,0.9591291606763435,True,17,117
held_out,handling_02,handling,physics_M4,0.9565083097536679,True,17,117
held_out,handling_03,handling,M1,0.9560934145078617,True,17,117
held_out,handling_03,handling,M2,0.9521016591512337,True,17,117
held_out,handling_03,handling,M3,0.9587795120084541,True,17,117
held_out,handling_03,handling,M4,0.9549135039834673,True,17,117
held_out,handling_03,handling,M5,0.9549135039834673,True,17,117
held_out,handling_03,handling,LTI_all,0.9573645766324255,True,17,117
held_out,handling_03,handling,LTI_near,0.9577671520350759,True,17,117
held_out,handling_03,handling,physics_M4,0.9548941119976179,True,17,117
held_out,handling_04,handling,M1,0.9558008484053044,True,17,117
held_out,handling_04,handling,M2,0.951850267664392,True,17,117
held_out,handling_04,handling,M3,0.958307695632725,True,17,117
held_out,handling_04,handling,M4,0.9545310692753246,True,17,117
held_out,handling_04,handling,M5,0.9545310692753246,True,17,117
held_out,handling_04,handling,LTI_all,0.9564402420488679,True,17,117
held_out,handling_04,handling,LTI_near,0.9567519771296906,True,17,117
held_out,handling_04,handling,physics_M4,0.9544194913261359,True,17,117
held_out,handling_05,handling,M1,0.9554462050024977,True,17,117
held_out,handling_05,handling,M2,0.9510828698284478,True,17,117
held_out,handling_05,handling,M3,0.9583886834347286,True,17,117
held_out,handling_05,handling,M4,0.9542276239137788,True,17,117
held_out,handling_05,handling,M5,0.9542276239137788,True,17,117
held_out,handling_05,handling,LTI_all,0.957127033116937,True,17,117
held_out,handling_05,handling,LTI_near,0.9575863348163204,True,17,117
held_out,handling_05,handling,physics_M4,0.9542612295186539,True,17,117
held_out,handling_06,handling,M1,0.9558043785055854,True,17,117
held_out,handling_06,handling,M2,0.9516219006696333,True,17,117
held_out,handling_06,handling,M3,0.9586417260332131,True,17,117
held_out,handling_06,handling,M4,0.9546160151458549,True,17,117
held_out,handling_06,handling,M5,0.9546160151458549,True,17,117
held_out,handling_06,handling,LTI_all,0.9573583970358417,True,17,117
held_out,handling_06,handling,LTI_near,0.9577996659620112,True,17,117
held_out,handling_06,handling,physics_M4,0.9546344976328138,True,17,117
held_out,handling_07,handling,M1,0.9572068285552593,True,17,117
held_out,handling_07,handling,M2,0.9535938422291104,True,17,117
held_out,handling_07,handling,M3,0.9597068463717379,True,17,117
held_out,handling_07,handling,M4,0.9561408331763264,True,17,117
held_out,handling_07,handling,M5,0.9561408331763264,True,17,117
held_out,handling_07,handling,LTI_all,0.9584067920429725,True,17,117
held_out,handling_07,handling,LTI_near,0.9587919353370215,True,17,117
held_out,handling_07,handling,physics_M4,0.9561267627636622,True,17,117
held_out,handling_08,handling,M1,0.9554459211836577,True,17,117
held_out,handling_08,handling,M2,0.9511824526665188,True,17,117
held_out,handling_08,handling,M3,0.9582752147576051,True,17,117
held_out,handling_08,handling,M4,0.9542001762544142,True,17,117
held_out,handling_08,handling,M5,0.9542001762544142,True,17,117
held_out,handling_08,handling,LTI_all,0.9568352134453322,True,17,117
held_out,handling_08,handling,LTI_near,0.9572580954317654,True,17,117
held_out,handling_08,handling,physics_M4,0.9541888140101129,True,17,117
held_out,handling_09,handling,M1,0.9549809996492656,True,17,117
held_out,handling_09,handling,M2,0.9505303452933735,True,17,117
held_out,handling_09,handling,M3,0.9578954121767979,True,17,117
held_out,handling_09,handling,M4,0.9536819223414077,True,17,117
held_out,handling_09,handling,M5,0.9536819223414077,True,17,117
held_out,handling_09,handling,LTI_all,0.9564042733080524,True,17,117
held_out,handling_09,handling,LTI_near,0.9568351200568044,True,17,117
held_out,handling_09,handling,physics_M4,0.9536687639481003,True,17,117
