design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable,seed,test_seed
held_out,heavy_02,heavy,M1,0.9605455353518905,True,16,116
held_out,heavy_02,heavy,M2,0.9635364633246623,True,16,116
held_out,heavy_02,heavy,M3,0.9630236614213803,True,16,116
held_out,heavy_02,heavy,M4,0.9651712747725667,True,16,116
held_out,heavy_02,heavy,M5,0.9651712747725667,True,16,116
held_out,heavy_02,heavy,LTI_all,0.9576085800735775,True,16,116
held_out,heavy_02,heavy,LTI_near,0.9561083118622737,True,16,116
held_out,heavy_02,heavy,physics_M4,0.9651581853175492,True,16,116
held_out,heavy_03,heavy,M1,0.9609842399298407,True,16,116
held_out,heavy_03,heavy,M2,0.9639824568467283,True,16,116
held_out,heavy_03,heavy,M3,0.9634261103388204,True,16,116
held_out,heavy_03,heavy,M4,0.965588844597254,True,16,116
held_out,heavy_03,heavy,M5,0.965588844597254,True,16,116
held_out,heavy_03,heavy,LTI_all,0.958068913891225,True,16,116
held_out,heavy_03,heavy,LTI_near,0.9565696522239467,True,16,116
held_out,heavy_03,heavy,physics_M4,0.9655781620936116,True,16,116
held_out,heavy_04,heavy,M1,0.9612365334581152,True,16,116
held_out,heavy_04,heavy,M2,0.9641193335504036,True,16,116
held_out,heavy_04,heavy,M3,0.9636068165989745,True,16,116
held_out,heavy_04,heavy,M4,0.9657027104682026,True,16,116
held_out,heavy_04,heavy,M5,0.9657027104682026,True,16,116
held_out,heavy_04,heavy,LTI_all,0.9579410194207608,True,16,116
held_out,heavy_04,heavy,LTI_near,0.956438451409542,True,16,116
held_out,heavy_04,heavy,physics_M4,0.9656914269692742,True,16,116
held_out,heavy_05,heavy,M1,0.9605541198766819,True,16,116
held_out,heavy_05,heavy,M2,0.9640677149463909,True,16,116
held_out,heavy_05,heavy,M3,0.9632672854728004,True,16,116
held_out,heavy_05,heavy,M4,0.9657257387168457,True,16,116
held_out,heavy_05,heavy,M5,0.9657257387168457,True,16,116
held_out,heavy_05,heavy,LTI_all,0.959196939872743,True,16,116
held_out,heavy_05,heavy,LTI_near,0.9577274195577922,True,16,116
held_out,heavy_05,heavy,physics_M4,0.9657205951959615,True,16,116
held_out,heavy_06,heavy,M1,0.9616273894569678,True,16,116
held_out,heavy_06,heavy,M2,0.9646333002000865,True,16,116
held_out,heavy_06,heavy,M3,0.9640173482862868,True,16,116
held_out,heavy_06,heavy,M4,0.9662001684127477,True,16,116
held_out,heavy_06,heavy,M5,0.9662001684127477,True,16,116
held_out,heavy_06,heavy,LTI_all,0.9587151004831508,True,16,116
held_out,heavy_06,heavy,LTI_near,0.957208080280228,True,16,116
held_out,heavy_06,heavy,physics_M4,0.9661927130233994,True,16,116
held_out,heavy_07,heavy,M1,0.9618678116056218,True,16,116
held_out,heavy_07,heavy,M2,0.9651011383002661,True,16,116
held_out,heavy_07,heavy,M3,0.9643410197721198,True,16,116
held_out,heavy_07,heavy,M4,0.9666629599850358,True,16,116
held_out,heavy_07,heavy,M5,0.9666629599850358,True,16,116
held_out,heavy_07,heavy,LTI_all,0.9597797296714607,True,16,116
held_out,heavy_07,heavy,LTI_near,0.9583212052511306,True,16,116
held_out,heavy_07,heavy,physics_M4,0.9666597207072962,True,16,116
held_out,heavy_08,heavy,M1,0.9613516433065535,True,16,116
held_out,heavy_08,heavy,M2,0.9641227510709495,True,16,116
held_out,heavy_08,heavy,M3,0.9636645917698392,True,16,116
held_out,heavy_08,heavy,M4,0.9656924708612233,True,16,116
held_out,heavy_08,heavy,M5,0.9656924708612233,True,16,116
held_out,heavy_08,heavy,LTI_all,0.957639958543856,True,16,116
held_out,heavy_08,heavy,LTI_near,0.9561236666185579,True,16,116
held_out,heavy_08,heavy,physics_M4,0.9656799222169422,True,16,116
held_out,heavy_09,heavy,M1,0.959966639853342,True,16,116
held_out,heavy_09,heavy,M2,0.9635122223540721,True,16,116
held_out,heavy_09,heavy,M3,0.9627490824403255,True,16,116
held_out,heavy_09,heavy,M4,0.9652078780102883,True,16,116
held_out,heavy_09,heavy,M5,0.9652078780102883,True,16,116
held_out,heavy_09,heavy,LTI_all,0.958725407115443,True,16,116
held_out,heavy_09,heavy,LTI_near,0.957270218451747,True,16,116
held_out,heavy_09,heavy,physics_M4,0.9652003008451253,True,16,116
held_out,handling_00,handling,M1,0.9579935503907939,True,16,116
held_out,handling_00,handling,M2,0.9546914319152177,True,16,116
held_out,handling_00,handling,M3,0.9603574806594251,True,16,116
held_out,handling_00,handling,M4,0.9569780849878715,True,16,116
held_out,handling_00,handling,M5,0.9569780849878715,True,16,116
held_out,handling_00,handling,LTI_all,0.9601288712681191,True,16,116
held_out,handling_00,handling,LTI_near,0.9604077745528371,True,16,116
held_out,handling_00,handling,physics_M4,0.9569355888049912,True,16,116
held_out,handling_01,handling,M1,0.9559116776519109,True,16,116
held_out,handling_01,handling,M2,0.9519638771101604,True,16,116
held_out,handling_01,handling,M3,0.9585582615258618,True,16,116
held_out,handling_01,handling,M4,0.9546424049490722,True,16,116
held_out,handling_01,handling,M5,0.9546424049490722,True,16,116
held_out,handling_01,handling,LTI_all,0.9580210504727387,True,16,116
held_out,handling_01,handling,LTI_near,0.9583070805635675,True,16,116
held_out,handling_01,handling,physics_M4,0.954582225768966,True,16,116
held_out,handling_02,handling,M1,0.9562471280866783,True,16,116
held_out,handling_02,handling,M2,0.9524266177968059,True,16,116
held_out,handling_02,handling,M3,0.9588726239019361,True,16,116
held_out,handling_02,handling,M4,0.9550439083365567,True,16,116
held_out,handling_02,handling,M5,0.9550439083365567,True,16,116
held_out,handling_02,handling,LTI_all,0.9584835786244198,True,16,116
held_out,handling_02,handling,LTI_near,0.9587744393321105,True,16,116
held_out,handling_02,handling,physics_M4,0.9549904876417881,True,16,116
held_out,handling_03,handling,M1,0.9564516689481819,True,16,116
held_out,handling_03,handling,M2,0.9526801892839427,True,16,116
held_out,handling_03,handling,M3,0.9590821163934428,True,16,116
held_out,handling_03,handling,M4,0.9552885001260853,True,16,116
held_out,handling_03,handling,M5,0.9552885001260853,True,16,116
held_out,handling_03,handling,LTI_all,0.9588043062410947,True,16,116
held_out,handling_03,handling,LTI_near,0.9590989446700693,True,16,116
held_out,handling_03,handling,physics_M4,0.9552402351023792,True,16,116
held_out,handling_04,handling,M1,0.9548870613145084,True,16,116
held_out,handling_04,handling,M2,0.9505608278211485,True,16,116
held_out,handling_04,handling,M3,0.9576688262212422,True,16,116
held_out,handling_04,handling,M4,0.9534596813821915,True,16,116
held_out,handling_04,handling,M5,0.9534596813821915,True,16,116
held_out,handling_04,handling,LTI_all,0.9569105496198936,True,16,116
held_out,handling_04,handling,LTI_near,0.9571968457046377,True,16,116
held_out,handling_04,handling,physics_M4,0.9533869751629428,True,16,116
held_out,handling_05,handling,M1,0.9565246223549563,True,16,116
held_out,handling_05,handling,M2,0.95277845357231,True,16,116
held_out,handling_05,handling,M3,0.9589924838373641,True,16,116
held_out,handling_05,handling,M4,0.9552789945007562,True,16,116
held_out,handling_05,handling,M5,0.9552789945007562,True,16,116
held_out,handling_05,handling,LTI_all,0.9582536639360191,True,16,116
held_out,handling_05,handling,LTI_near,0.9585185960644452,True,16,116
held_out,handling_05,handling,physics_M4,0.9552135027281802,True,16,116
held_out,handling_06,handling,M1,0.9566317864476622,True,16,116
held_out,handling_06,handling,M2,0.9529256786918691,True,16,116
held_out,handling_06,handling,M3,0.9590899000015083,True,16,116
held_out,handling_06,handling,M4,0.9554052443435734,True,16,116
held_out,handling_06,handling,M5,0.9554052443435734,True,16,116
held_out,handling_06,handling,LTI_all,0.9583903818675515,True,16,116
held_out,handling_06,handling,LTI_near,0.9586565104404592,True,16,116
held_out,handling_06,handling,physics_M4,0.9553415675269895,True,16,116
held_out,handling_07,handling,M1,0.9569591275430287,True,16,116
held_out,handling_07,handling,M2,0.9533548058736382,True,16,116
held_out,handling_07,handling,M3,0.9594480316566011,True,16,116
held_out,handling_07,handling,M4,0.9558179723219214,True,16,116
held_out,handling_07,handling,M5,0.9558179723219214,True,16,116
held_out,handling_07,handling,LTI_all,0.9590373717437213,True,16,116
held_out,handling_07,handling,LTI_near,0.9593176941389934,True,16,116
held_out,handling_07,handling,physics_M4,0.9557659407366969,True,16,116
held_out,handling_08,handling,M1,0.9558097252035361,True,16,116
held_out,handling_08,handling,M2,0.9518353035858099,True,16,116
held_out,handling_08,handling,M3,0.9585282456914906,True,16,116
held_out,handling_08,handling,M4,0.9545658556311456,True,16,116
held_out,handling_08,handling,M5,0.9545658556311456,True,16,116
held_out,handling_08,handling,LTI_all,0.9581546009803644,True,16,116
held_out,handling_08,handling,LTI_near,0.9584519821245238,True,16,116
held_out,handling_08,handling,physics_M4,0.9545119136457788,True,16,116
held_out,handling_09,handling,M1,0.956676365201556,True,16,116
held_out,handling_09,handling,M2,0.952983132757059,True,16,116
held_out,handling_09,handling,M3,0.9590888878683351,True,16,116
held_out,handling_09,handling,M4,0.9554316156929101,True,16,116
held_out,handling_09,handling,M5,0.9554316156929101,True,16,116
held_out,handling_09,handling,LTI_all,0.9582625481000931,True,16,116
held_out,handling_09,handling,LTI_near,0.9585196071439145,True,16,116
held_out,handling_09,handling,physics_M4,0.9553636774586405,True,16,116
