design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable,seed,test_seed
held_out,nominal_00,nominal,M1,0.9558473124395079,True,19,119
held_out,nominal_00,nominal,M2,0.9585465872354355,True,19,119
held_out,nominal_00,nominal,M3,0.9595821124995215,True,19,119
held_out,nominal_00,nominal,M4,0.9608259037402923,True,19,119
held_out,nominal_00,nominal,M5,0.9608259037402923,True,19,119
held_out,nominal_00,nominal,LTI_all,0.9610927390298695,True,19,119
held_out,nominal_00,nominal,LTI_near,0.9616168273699823,True,19,119
held_out,nominal_00,nominal,physics_M4,0.9608017972413339,True,19,119
held_out,nominal_01,nominal,M1,0.9565124500755404,True,19,119
held_out,nominal_01,nominal,M2,0.9589537162865932,True,19,119
held_out,nominal_01,nominal,M3,0.9599967927214361,True,19,119
held_out,nominal_01,nominal,M4,0.9611612523189428,True,19,119
held_out,nominal_01,nominal,M5,0.9611612523189428,True,19,119
held_out,nominal_01,nominal,LTI_all,0.9614082292961339,True,19,119
held_out,nominal_01,nominal,LTI_near,0.9619121259627091,True,19,119
held_out,nominal_01,nominal,physics_M4,0.9611368229149216,True,19,119
held_out,nominal_02,nominal,M1,0.9566365275825364,True,19,119
held_out,nominal_02,nominal,M2,0.9580644807207218,True,19,119
held_out,nominal_02,nominal,M3,0.959557093507901,True,19,119
held_out,nominal_02,nominal,M4,0.9602178626439329,True,19,119
held_out,nominal_02,nominal,M5,0.9602178626439329,True,19,119
held_out,nominal_02,nominal,LTI_all,0.960338227236959,True,19,119
held_out,nominal_02,nominal,LTI_near,0.9607320987564241,True,19,119
held_out,nominal_02,nominal,physics_M4,0.960174030060452,True,19,119
held_out,nominal_03,nominal,M1,0.9545352579110243,True,19,119
held_out,nominal_03,nominal,M2,0.9570751358903831,True,19,119
held_out,nominal_03,nominal,M3,0.958396112194401,True,19,119
held_out,nominal_03,nominal,M4,0.9594930419512105,True,19,119
held_out,nominal_03,nominal,M5,0.9594930419512105,True,19,119
held_out,nominal_03,nominal,LTI_all,0.9597306336133856,True,19,119
held_out,nominal_03,nominal,LTI_near,0.9602371248626345,True,19,119
held_out,nominal_03,nominal,physics_M4,0.9594576142857487,True,19,119
held_out,nominal_04,nominal,M1,0.9553884795908099,True,19,119
held_out,nominal_04,nominal,M2,0.9569029648278831,True,19,119
held_out,nominal_04,nominal,M3,0.9585553383115676,True,19,119
held_out,nominal_04,nominal,M4,0.9591981253301212,True,19,119
held_out,nominal_04,nominal,M5,0.9591981253301212,True,19,119
held_out,nominal_04,nominal,LTI_all,0.9593295117724571,True,19,119
held_out,nominal_04,nominal,LTI_near,0.9597312859474305,True,19,119
held_out,nominal_04,nominal,physics_M4,0.9591472060230449,True,19,119
held_out,nominal_05,nominal,M1,0.955532984264205,True,19,119
held_out,nominal_05,nominal,M2,0.9582732987209848,True,19,119
held_out,nominal_05,nominal,M3,0.9593441114551874,True,19,119
held_out,nominal_05,nominal,M4,0.9605837201417585,True,19,119
held_out,nominal_05,nominal,M5,0.9605837201417585,True,19,119
held_out,nominal_05,nominal,LTI_all,0.9608494354373207,True,19,119
held_out,nominal_05,nominal,LTI_near,0.9613744777680302,True,19,119
held_out,nominal_05,nominal,physics_M4,0.9605582490050745,True,19,119
held_out,nominal_06,nominal,M1,0.9561253802012791,True,19,119
held_out,nominal_06,nominal,M2,0.9583704369140819,True,19,119
held_out,nominal_06,nominal,M3,0.9595580371373311,True,19,119
held_out,nominal_06,nominal,M4,0.9606131300504692,True,19,119
held_out,nominal_06,nominal,M5,0.9606131300504692,True,19,119
held_out,nominal_06,nominal,LTI_all,0.9608339619843844,True,19,119
held_out,nominal_06,nominal,LTI_near,0.961319363880447,True,19,119
