point,cohort,epsilon,method,tracking,tracking_std,parameter_error,feasible_rate,rho,family_baseline,tracking_increase_pct,viable
discriminating,20,8,ControlAwareDP,0.008455985496848548,0.0007238902492751957,0.13196514711405619,1.0,0.9692443938667948,0.007657452387463048,10.428182494387773,False
discriminating,20,8,FamilyNonPrivate,0.007657452387463048,0.00028104809691796996,0.04817324757209464,1.0,0.9687554568517084,0.007657452387463048,0.0,True
discriminating,20,8,IsotropicDP,0.008760307847411285,0.0009166758125617091,0.0713850111831469,1.0,0.9694055433709772,0.007657452387463048,14.402380898297928,False
discriminating,20,8,Local,0.006746150638063342,5.216491630345705e-05,0.022391543192599676,1.0,0.968981193678748,0.007657452387463048,-11.900847740061826,True
shared-viable,50,4,ControlAwareDP,0.007872266348124622,0.0004172371266767748,0.09695035464738594,1.0,0.9697886481175304,0.007607375249568542,3.482030133469549,True
shared-viable,50,4,FamilyNonPrivate,0.007607375249568542,0.0002828819758820308,0.04775557240103831,1.0,0.9686979658085656,0.007607375249568542,0.0,True
shared-viable,50,4,IsotropicDP,0.00799359105243974,0.0005080615836937544,0.06030489029259301,1.0,0.970009890683842,0.007607375249568542,5.076860154796514,True
shared-viable,50,4,Local,0.006746150638063342,5.216491630345705e-05,0.022391543192599676,1.0,0.968981193678748,0.007607375249568542,-11.320916653270718,True
