seed,test_seed,scenario,severity,method,client,family,switches,tracking,peak_steering,peak_acceleration,peak_steering_rate,beta_rms,steering_rms,feasible
20,120,previous_s_curve,near_linear,M4,nominal_00,nominal,0,0.015327351904741309,1.106182536428288,1.5763579265524257,0.9924213365299359,0.1657699951863303,0.4908180607901388,1.0
20,120,previous_s_curve,near_linear,M4,nominal_01,nominal,0,0.016111547780303968,1.0613782363359259,1.5744993238547773,0.9554970472279664,0.17074774557673678,0.4664630983232443,1.0
20,120,previous_s_curve,near_linear,M4,nominal_02,nominal,0,0.01616628714687791,1.1169046021612072,1.57175289935632,1.0017768401359504,0.1738104248591089,0.49631332686899354,1.0
20,120,previous_s_curve,near_linear,M4,nominal_03,nominal,0,0.01586564794949135,1.0566515801739067,1.5763570853346194,0.9513614658572052,0.16734400935302765,0.46402128268449855,1.0
20,120,previous_s_curve,near_linear,M4,nominal_04,nominal,0,0.01577664235138058,1.1268987455256194,1.5804695979017043,1.0099742341098892,0.1537378684955287,0.5021096324099497,1.0
20,120,previous_s_curve,near_linear,M4,nominal_05,nominal,0,0.016076449892342873,1.0577931704786194,1.5754407679518414,0.9524864118769856,0.16870613242449137,0.4645667729917927,1.0
20,120,previous_s_curve,near_linear,M4,nominal_06,nominal,0,0.016191443004615738,1.0590371900670952,1.573091517487316,0.9534169650864577,0.17505497447369614,0.46519165824545333,1.0
20,120,previous_s_curve,near_linear,M4,nominal_07,nominal,0,0.016087766276456614,1.133311361279473,1.5789831811257655,1.015406695948222,0.15644177289206568,0.5055048311965368,1.0
20,120,previous_s_curve,near_linear,M4,nominal_08,nominal,0,0.016150493154480923,1.0923142912843995,1.5697892141303345,0.9812656054327195,0.18021518950500676,0.4829780327987134,1.0
20,120,previous_s_curve,near_linear,M4,nominal_09,nominal,0,0.015955120636614584,1.073090495747606,1.5738340660818937,0.9652331153937515,0.1718092420612217,0.472756687358934,1.0
