design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable,seed,test_seed
held_out,nominal_00,nominal,M1,0.949569219522871,True,12,112
held_out,nominal_00,nominal,M2,0.9564329297642717,True,12,112
held_out,nominal_00,nominal,M3,0.9570747075706548,True,12,112
held_out,nominal_00,nominal,M4,0.9590728055035236,True,12,112
held_out,nominal_00,nominal,M5,0.9590728055035236,True,12,112
held_out,nominal_00,nominal,LTI_all,0.9585492996476376,True,12,112
held_out,nominal_00,nominal,LTI_near,0.959246725410194,True,12,112
held_out,nominal_00,nominal,physics_M4,0.959086166965725,True,12,112
held_out,nominal_01,nominal,M1,0.9489371103310752,True,12,112
held_out,nominal_01,nominal,M2,0.9558312071185687,True,12,112
held_out,nominal_01,nominal,M3,0.9566836315192238,True,12,112
held_out,nominal_01,nominal,M4,0.9585235189623,True,12,112
held_out,nominal_01,nominal,M5,0.9585235189623,True,12,112
held_out,nominal_01,nominal,LTI_all,0.9580008127047535,True,12,112
held_out,nominal_01,nominal,LTI_near,0.9586764076963096,True,12,112
held_out,nominal_01,nominal,physics_M4,0.9585290255417541,True,12,112
held_out,nominal_02,nominal,M1,0.9555412269733311,True,12,112
held_out,nominal_02,nominal,M2,0.9574379875591151,True,12,112
held_out,nominal_02,nominal,M3,0.9588433081547267,True,12,112
held_out,nominal_02,nominal,M4,0.9596735155096525,True,12,112
held_out,nominal_02,nominal,M5,0.9596735155096525,True,12,112
held_out,nominal_02,nominal,LTI_all,0.9592451380681003,True,12,112
held_out,nominal_02,nominal,LTI_near,0.9596825474196334,True,12,112
held_out,nominal_02,nominal,physics_M4,0.9596513690576,True,12,112
held_out,nominal_03,nominal,M1,0.9523641744042625,True,12,112
held_out,nominal_03,nominal,M2,0.9569565555713206,True,12,112
held_out,nominal_03,nominal,M3,0.9578119706978547,True,12,112
held_out,nominal_03,nominal,M4,0.9594494738953009,True,12,112
held_out,nominal_03,nominal,M5,0.9594494738953009,True,12,112
held_out,nominal_03,nominal,LTI_all,0.9589576057430141,True,12,112
held_out,nominal_03,nominal,LTI_near,0.9595811309890382,True,12,112
held_out,nominal_03,nominal,physics_M4,0.9594543551215022,True,12,112
held_out,nominal_04,nominal,M1,0.9488201754087366,True,12,112
held_out,nominal_04,nominal,M2,0.9548688948461864,True,12,112
held_out,nominal_04,nominal,M3,0.956085044218144,True,12,112
held_out,nominal_04,nominal,M4,0.9576430931348174,True,12,112
held_out,nominal_04,nominal,M5,0.9576430931348174,True,12,112
held_out,nominal_04,nominal,LTI_all,0.9571290949789352,True,12,112
held_out,nominal_04,nominal,LTI_near,0.9577635971898486,True,12,112
held_out,nominal_04,nominal,physics_M4,0.9576341014446715,True,12,112
held_out,nominal_05,nominal,M1,0.9544106901446769,True,12,112
held_out,nominal_05,nominal,M2,0.9567015722867068,True,12,112
held_out,nominal_05,nominal,M3,0.9581141288308982,True,12,112
held_out,nominal_05,nominal,M4,0.959064297064942,True,12,112
held_out,nominal_05,nominal,M5,0.959064297064942,True,12,112
held_out,nominal_05,nominal,LTI_all,0.9586204537703767,True,12,112
held_out,nominal_05,nominal,LTI_near,0.9590971953708963,True,12,112
held_out,nominal_05,nominal,physics_M4,0.9590431173145135,True,12,112
held_out,nominal_06,nominal,M1,0.9533222730570359,True,12,112
held_out,nominal_06,nominal,M2,0.956613902481673,True,12,112
held_out,nominal_06,nominal,M3,0.9577801900520372,True,12,112
held_out,nominal_06,nominal,M4,0.9590739822027998,True,12,112
held_out,nominal_06,nominal,M5,0.9590739822027998,True,12,112
held_out,nominal_06,nominal,LTI_all,0.9586017780957542,True,12,112
held_out,nominal_06,nominal,LTI_near,0.9591582119270574,True,12,112
held_out,nominal_06,nominal,physics_M4,0.9590654231685262,True,12,112
held_out,nominal_07,nominal,M1,0.9530364801993036,True,12,112
held_out,nominal_07,nominal,M2,0.956612704930477,True,12,112
held_out,nominal_07,nominal,M3,0.9577136678114365,True,12,112
held_out,nominal_07,nominal,M4,0.9590929214901128,True,12,112
held_out,nominal_07,nominal,M5,0.9590929214901128,True,12,112
