design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,nominal_00,nominal,M4,0.9591043742086338,True
test,nominal_00,nominal,LTI_1,0.9581130275636338,True
test,nominal_00,nominal,LTI_2,0.9579770085519324,True
test,nominal_00,nominal,LTI_3,0.9585925752133087,True
test,nominal_00,nominal,LTI_5,0.9589198326659797,True
test,nominal_00,nominal,LTI_8,0.9588868586544674,True
test,nominal_00,nominal,LTI_10,0.9589317747328,True
test,nominal_01,nominal,M4,0.9591532780864627,True
test,nominal_01,nominal,LTI_1,0.9581664622236555,True
test,nominal_01,nominal,LTI_2,0.9580310715499356,True
test,nominal_01,nominal,LTI_3,0.9586438064657343,True
test,nominal_01,nominal,LTI_5,0.9589695725401711,True
test,nominal_01,nominal,LTI_8,0.9589367482975152,True
test,nominal_01,nominal,LTI_10,0.9589814603945893,True
test,nominal_02,nominal,M4,0.959505500080473,True
test,nominal_02,nominal,LTI_1,0.9585534647624867,True
test,nominal_02,nominal,LTI_2,0.9584231234163799,True
test,nominal_02,nominal,LTI_3,0.9590135492870977,True
test,nominal_02,nominal,LTI_5,0.9593280077177601,True
test,nominal_02,nominal,LTI_8,0.9592963059305749,True
test,nominal_02,nominal,LTI_10,0.9593394899803505,True
test,nominal_03,nominal,M4,0.9587946272773231,True
test,nominal_03,nominal,LTI_1,0.9578115757930591,True
test,nominal_03,nominal,LTI_2,0.9576768076760424,True
test,nominal_03,nominal,LTI_3,0.9582869325360556,True
test,nominal_03,nominal,LTI_5,0.9586115224764118,True
test,nominal_03,nominal,LTI_8,0.9585788102758845,True
test,nominal_03,nominal,LTI_10,0.9586233701064387,True
test,nominal_04,nominal,M4,0.9598527730326807,True
test,nominal_04,nominal,LTI_1,0.9588473598432055,True
test,nominal_04,nominal,LTI_2,0.9587091874525423,True
test,nominal_04,nominal,LTI_3,0.9593340647663017,True
test,nominal_04,nominal,LTI_5,0.9596658254912713,True
test,nominal_04,nominal,LTI_8,0.9596324115080717,True
test,nominal_04,nominal,LTI_10,0.9596779261452424,True
test,nominal_05,nominal,M4,0.9599527283538121,True
test,nominal_05,nominal,LTI_1,0.9589743816139208,True
test,nominal_05,nominal,LTI_2,0.9588401499366281,True
test,nominal_05,nominal,LTI_3,0.9594476369953628,True
test,nominal_05,nominal,LTI_5,0.9597706051193933,True
test,nominal_05,nominal,LTI_8,0.9597380632212259,True
test,nominal_05,nominal,LTI_10,0.9597823906912032,True
test,nominal_06,nominal,M4,0.9617567071823057,True
test,nominal_06,nominal,LTI_1,0.9608988739329746,True
test,nominal_06,nominal,LTI_2,0.9607819311400635,True
test,nominal_06,nominal,LTI_3,0.9613126433662068,True
test,nominal_06,nominal,LTI_5,0.9615963016668297,True
test,nominal_06,nominal,LTI_8,0.9615676741811254,True
test,nominal_06,nominal,LTI_10,0.9616066721152847,True
test,nominal_07,nominal,M4,0.9592429815201288,True
test,nominal_07,nominal,LTI_1,0.9581925720118499,True
test,nominal_07,nominal,LTI_2,0.9580478229077747,True
test,nominal_07,nominal,LTI_3,0.9587016686819548,True
test,nominal_07,nominal,LTI_5,0.9590480312542977,True
test,nominal_07,nominal,LTI_8,0.9590131700258959,True
test,nominal_07,nominal,LTI_10,0.9590606547456457,True
test,nominal_08,nominal,M4,0.9616912926337838,True
test,nominal_08,nominal,LTI_1,0.960843197936295,True
test,nominal_08,nominal,LTI_2,0.9607276370296283,True
test,nominal_08,nominal,LTI_3,0.961252181870512,True
test,nominal_08,nominal,LTI_5,0.9615326542460356,True
test,nominal_08,nominal,LTI_8,0.961504344764967,True
test,nominal_08,nominal,LTI_10,0.9615429096917202,True
test,nominal_09,nominal,M4,0.9589072268689111,True
test,nominal_09,nominal,LTI_1,0.9579147213882997,True
test,nominal_09,nominal,LTI_2,0.9577785638908918,True
test,nominal_09,nominal,LTI_3,0.9583947971173616,True
test,nominal_09,nominal,LTI_5,0.9587224500124937,True
test,nominal_09,nominal,LTI_8,0.9586894348856599,True
test,nominal_09,nominal,LTI_10,0.9587344070397122,True
test,heavy_00,heavy,M4,0.9639716216247978,True
test,heavy_00,heavy,LTI_1,0.9632362642399966,True
test,heavy_00,heavy,LTI_2,0.9631357729334549,True
test,heavy_00,heavy,LTI_3,0.9635913490146654,True
test,heavy_00,heavy,LTI_5,0.9638343548481964,True
test,heavy_00,heavy,LTI_8,0.9638098455215486,True
test,heavy_00,heavy,LTI_10,0.9638432326209703,True
test,heavy_01,heavy,M4,0.9646142597157833,True
test,heavy_01,heavy,LTI_1,0.9638769417615579,True
test,heavy_01,heavy,LTI_2,0.9637761178042062,True
test,heavy_01,heavy,LTI_3,0.9642330785966072,True
