design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,handling_00,handling,LTI_8,0.9537212650224646,True
test,handling_00,handling,LTI_10,0.9537797052360669,True
test,handling_01,handling,M4,0.9560267592468242,True
test,handling_01,handling,LTI_1,0.9549998415746379,True
test,handling_01,handling,LTI_2,0.9548613734709354,True
test,handling_01,handling,LTI_3,0.9554927201950558,True
test,handling_01,handling,LTI_5,0.9558332487373385,True
test,handling_01,handling,LTI_8,0.9557987848137809,True
test,handling_01,handling,LTI_10,0.9558457388304672,True
test,handling_02,handling,M4,0.9544881491459631,True
test,handling_02,handling,LTI_1,0.9533422687546826,True
test,handling_02,handling,LTI_2,0.9531869679823352,True
test,handling_02,handling,LTI_3,0.9538935216110664,True
test,handling_02,handling,LTI_5,0.9542729987413918,True
test,handling_02,handling,LTI_8,0.9542346435231547,True
test,handling_02,handling,LTI_10,0.954286896289176,True
test,handling_03,handling,M4,0.955309444101438,True
test,handling_03,handling,LTI_1,0.9542672833457726,True
test,handling_03,handling,LTI_2,0.9541265438638532,True
test,handling_03,handling,LTI_3,0.9547678142717653,True
test,handling_03,handling,LTI_5,0.9551132622344142,True
test,handling_03,handling,LTI_8,0.9550783133126692,True
test,handling_03,handling,LTI_10,0.9551259273978959,True
test,handling_04,handling,M4,0.9565475211494753,True
test,handling_04,handling,LTI_1,0.9555584372634794,True
test,handling_04,handling,LTI_2,0.9554252818056507,True
test,handling_04,handling,LTI_3,0.9560328135902038,True
test,handling_04,handling,LTI_5,0.9563609298611574,True
test,handling_04,handling,LTI_8,0.9563277084229538,True
test,handling_04,handling,LTI_10,0.9563729704255336,True
test,handling_05,handling,M4,0.955808210825401,True
test,handling_05,handling,LTI_1,0.9547265453325238,True
test,handling_05,handling,LTI_2,0.9545805136563045,True
test,handling_05,handling,LTI_3,0.9552460117764899,True
test,handling_05,handling,LTI_5,0.9556045786936819,True
test,handling_05,handling,LTI_8,0.9555683021520368,True
test,handling_05,handling,LTI_10,0.9556177249615564,True
test,handling_06,handling,M4,0.9567672086884194,True
test,handling_06,handling,LTI_1,0.9557746621796184,True
test,handling_06,handling,LTI_2,0.9556411084624218,True
test,handling_06,handling,LTI_3,0.9562505974498174,True
test,handling_06,handling,LTI_5,0.9565799045881862,True
test,handling_06,handling,LTI_8,0.9565465588281027,True
test,handling_06,handling,LTI_10,0.9565919904092871,True
test,handling_07,handling,M4,0.9536570569503452,True
test,handling_07,handling,LTI_1,0.9524010070942098,True
test,handling_07,handling,LTI_2,0.9522297964318975,True
test,handling_07,handling,LTI_3,0.953006815656294,True
test,handling_07,handling,LTI_5,0.9534221612591097,True
test,handling_07,handling,LTI_8,0.95338024156862,True
test,handling_07,handling,LTI_10,0.9534373470101801,True
test,handling_08,handling,M4,0.9577428126331788,True
test,handling_08,handling,LTI_1,0.9568077088613873,True
test,handling_08,handling,LTI_2,0.9566822123676032,True
test,handling_08,handling,LTI_3,0.9572555668168737,True
test,handling_08,handling,LTI_5,0.9575660228227336,True
test,handling_08,handling,LTI_8,0.9575345646740996,True
test,handling_08,handling,LTI_10,0.9575774256769465,True
test,handling_09,handling,M4,0.9544641048523438,True
test,handling_09,handling,LTI_1,0.9533347959387839,True
test,handling_09,handling,LTI_2,0.9531818055078957,True
test,handling_09,handling,LTI_3,0.953877967653005,True
test,handling_09,handling,LTI_5,0.9542519980182407,True
test,handling_09,handling,LTI_8,0.9542141888171407,True
test,handling_09,handling,LTI_10,0.9542656979778726,True
