design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
nonlinear_data_redesign,heavy_02,heavy,M2,0.9565129706973605,True
nonlinear_data_redesign,heavy_02,heavy,M3,5.301962313952716,False
nonlinear_data_redesign,heavy_02,heavy,M4,0.9620745140899931,True
nonlinear_data_redesign,heavy_02,heavy,M5,19.869087899450975,False
nonlinear_data_redesign,heavy_03,heavy,M1,0.9660791280793298,True
nonlinear_data_redesign,heavy_03,heavy,M2,0.9578503191663597,True
nonlinear_data_redesign,heavy_03,heavy,M3,4.998152542579432,False
nonlinear_data_redesign,heavy_03,heavy,M4,0.9634719024391108,True
nonlinear_data_redesign,heavy_03,heavy,M5,18.905183615609438,False
nonlinear_data_redesign,heavy_04,heavy,M1,0.9660594239489275,True
nonlinear_data_redesign,heavy_04,heavy,M2,0.9580428202129835,True
nonlinear_data_redesign,heavy_04,heavy,M3,5.194258569296143,False
nonlinear_data_redesign,heavy_04,heavy,M4,0.9635093095846995,True
nonlinear_data_redesign,heavy_04,heavy,M5,19.174680646665614,False
nonlinear_data_redesign,heavy_05,heavy,M1,0.964880162548958,True
nonlinear_data_redesign,heavy_05,heavy,M2,0.9568443714074183,True
nonlinear_data_redesign,heavy_05,heavy,M3,5.229271447866242,False
nonlinear_data_redesign,heavy_05,heavy,M4,0.9623250761926181,True
nonlinear_data_redesign,heavy_05,heavy,M5,19.130688487047472,False
nonlinear_data_redesign,heavy_06,heavy,M1,0.9653619234257349,True
nonlinear_data_redesign,heavy_06,heavy,M2,0.9571472421653581,True
nonlinear_data_redesign,heavy_06,heavy,M3,4.816968455282445,False
nonlinear_data_redesign,heavy_06,heavy,M4,0.9627645480842106,True
nonlinear_data_redesign,heavy_06,heavy,M5,17.755053302869058,False
nonlinear_data_redesign,heavy_07,heavy,M1,0.9656760055722626,True
nonlinear_data_redesign,heavy_07,heavy,M2,0.9573535346355436,True
nonlinear_data_redesign,heavy_07,heavy,M3,4.796844918234506,False
nonlinear_data_redesign,heavy_07,heavy,M4,0.963047790235769,True
nonlinear_data_redesign,heavy_07,heavy,M5,18.06269852316641,False
nonlinear_data_redesign,heavy_08,heavy,M1,0.9669337768025192,True
nonlinear_data_redesign,heavy_08,heavy,M2,0.9589421616467667,True
nonlinear_data_redesign,heavy_08,heavy,M3,5.013535468312869,False
nonlinear_data_redesign,heavy_08,heavy,M4,0.9643945117923538,True
nonlinear_data_redesign,heavy_08,heavy,M5,18.37176600918744,False
nonlinear_data_redesign,heavy_09,heavy,M1,0.9649809246848386,True
nonlinear_data_redesign,heavy_09,heavy,M2,0.95686979739989,True
nonlinear_data_redesign,heavy_09,heavy,M3,5.222422975799203,False
nonlinear_data_redesign,heavy_09,heavy,M4,0.9624034386369009,True
nonlinear_data_redesign,heavy_09,heavy,M5,19.393348962503183,False
nonlinear_data_redesign,handling_00,handling,M1,0.9646153516647108,True
nonlinear_data_redesign,handling_00,handling,M2,0.9586789712174023,True
nonlinear_data_redesign,handling_00,handling,M3,5.381690565883594,False
nonlinear_data_redesign,handling_00,handling,M4,1.031021337421113,False
nonlinear_data_redesign,handling_00,handling,M5,14.74959960018921,False
nonlinear_data_redesign,handling_01,handling,M1,0.9645786445381507,True
nonlinear_data_redesign,handling_01,handling,M2,0.958953972499064,True
nonlinear_data_redesign,handling_01,handling,M3,5.3587015813319105,False
nonlinear_data_redesign,handling_01,handling,M4,1.0316803322846317,False
nonlinear_data_redesign,handling_01,handling,M5,14.398632285081035,False
nonlinear_data_redesign,handling_02,handling,M1,0.9646273026575752,True
nonlinear_data_redesign,handling_02,handling,M2,0.9583859789634154,True
nonlinear_data_redesign,handling_02,handling,M3,5.427643767244197,False
nonlinear_data_redesign,handling_02,handling,M4,1.030474847329031,False
nonlinear_data_redesign,handling_02,handling,M5,15.149377402626037,False
nonlinear_data_redesign,handling_03,handling,M1,0.9648978607568498,True
nonlinear_data_redesign,handling_03,handling,M2,0.9587107303637993,True
nonlinear_data_redesign,handling_03,handling,M3,5.161084127744101,False
nonlinear_data_redesign,handling_03,handling,M4,1.0298409131317416,False
nonlinear_data_redesign,handling_03,handling,M5,14.29035043465963,False
nonlinear_data_redesign,handling_04,handling,M1,0.9650005721807351,True
nonlinear_data_redesign,handling_04,handling,M2,0.9575613007645136,True
nonlinear_data_redesign,handling_04,handling,M3,5.332368987642423,False
nonlinear_data_redesign,handling_04,handling,M4,1.0281425479555812,False
nonlinear_data_redesign,handling_04,handling,M5,15.422171969011526,False
nonlinear_data_redesign,handling_05,handling,M1,0.9648475736008565,True
nonlinear_data_redesign,handling_05,handling,M2,0.957799408724035,True
nonlinear_data_redesign,handling_05,handling,M3,5.4457389671262355,False
nonlinear_data_redesign,handling_05,handling,M4,1.0296165033668156,False
nonlinear_data_redesign,handling_05,handling,M5,15.066588391570363,False
nonlinear_data_redesign,handling_06,handling,M1,0.9646129954057083,True
nonlinear_data_redesign,handling_06,handling,M2,0.9593098470132958,True
nonlinear_data_redesign,handling_06,handling,M3,5.204625398132735,False
nonlinear_data_redesign,handling_06,handling,M4,1.031264742959576,False
nonlinear_data_redesign,handling_06,handling,M5,14.314809895498147,False
nonlinear_data_redesign,handling_07,handling,M1,0.9645711568795012,True
nonlinear_data_redesign,handling_07,handling,M2,0.9602791496261965,True
nonlinear_data_redesign,handling_07,handling,M3,4.98039895501749,False
nonlinear_data_redesign,handling_07,handling,M4,1.032073014767898,False
nonlinear_data_redesign,handling_07,handling,M5,13.593014742081653,False
nonlinear_data_redesign,handling_08,handling,M1,0.9645418661182946,True
nonlinear_data_redesign,handling_08,handling,M2,0.9582680502498834,True
nonlinear_data_redesign,handling_08,handling,M3,5.475565850617684,False
nonlinear_data_redesign,handling_08,handling,M4,1.0301236573770307,False
nonlinear_data_redesign,handling_08,handling,M5,15.716011904824665,False
nonlinear_data_redesign,handling_09,handling,M1,0.9647992327571794,True
nonlinear_data_redesign,handling_09,handling,M2,0.9579589048623935,True
nonlinear_data_redesign,handling_09,handling,M3,5.4137505431069455,False
nonlinear_data_redesign,handling_09,handling,M4,1.0295601201267,False
nonlinear_data_redesign,handling_09,handling,M5,15.211528483271337,False
