design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable,seed,test_seed
held_out,nominal_00,nominal,M1,0.9542373492194683,True,11,111
held_out,nominal_00,nominal,M2,0.9566753722053886,True,11,111
held_out,nominal_00,nominal,M3,0.9580190558935245,True,11,111
held_out,nominal_00,nominal,M4,0.9591043742086338,True,11,111
held_out,nominal_00,nominal,M5,0.9591043742086338,True,11,111
held_out,nominal_00,nominal,LTI_all,0.9550350439977031,True,11,111
held_out,nominal_00,nominal,LTI_near,0.9565847366345055,True,11,111
held_out,nominal_00,nominal,physics_M4,0.959097147544539,True,11,111
held_out,nominal_01,nominal,M1,0.9543239423889421,True,11,111
held_out,nominal_01,nominal,M2,0.9567354960246585,True,11,111
held_out,nominal_01,nominal,M3,0.9580810118919748,True,11,111
held_out,nominal_01,nominal,M4,0.9591532780864627,True,11,111
held_out,nominal_01,nominal,M5,0.9591532780864627,True,11,111
held_out,nominal_01,nominal,LTI_all,0.9551229543768358,True,11,111
held_out,nominal_01,nominal,LTI_near,0.9566541229492713,True,11,111
held_out,nominal_01,nominal,physics_M4,0.959145563978256,True,11,111
held_out,nominal_02,nominal,M1,0.9551061160021679,True,11,111
held_out,nominal_02,nominal,M2,0.9571795097661906,True,11,111
held_out,nominal_02,nominal,M3,0.9585407587712822,True,11,111
held_out,nominal_02,nominal,M4,0.959505500080473,True,11,111
held_out,nominal_02,nominal,M5,0.959505500080473,True,11,111
held_out,nominal_02,nominal,LTI_all,0.9558961227303003,True,11,111
held_out,nominal_02,nominal,LTI_near,0.9571943657726673,True,11,111
held_out,nominal_02,nominal,physics_M4,0.9594941387596295,True,11,111
held_out,nominal_03,nominal,M1,0.9543895568813007,True,11,111
held_out,nominal_03,nominal,M2,0.9563885800230363,True,11,111
held_out,nominal_03,nominal,M3,0.9579091629504951,True,11,111
held_out,nominal_03,nominal,M4,0.9587946272773231,True,11,111
held_out,nominal_03,nominal,M5,0.9587946272773231,True,11,111
held_out,nominal_03,nominal,LTI_all,0.9552701577663409,True,11,111
held_out,nominal_03,nominal,LTI_near,0.9565180007344698,True,11,111
held_out,nominal_03,nominal,physics_M4,0.9587722402071037,True,11,111
held_out,nominal_04,nominal,M1,0.9537215753775308,True,11,111
held_out,nominal_04,nominal,M2,0.957384081454215,True,11,111
held_out,nominal_04,nominal,M3,0.9583061411084298,True,11,111
