severity,method,client,family,tracking_rmse_deg_s,beta_rms_deg,steering_rms_deg,peak_steering_deg,peak_steering_rate_deg_s,peak_lateral_accel_mps2,peak_force_utilization,finite,feasible
moderate,M1,heavy_08,heavy,0.04653751538548131,0.49773281452626406,0.8885362300065585,2.04581781067136,1.8351050664176203,3.0592212491741866,0.35543081485883066,True,True
moderate,M1,heavy_09,heavy,0.040725461300450544,0.4213438220635434,0.9322219549474328,2.1255660672046295,1.9009478850305255,3.0892497913679926,0.3580534880594433,True,True
moderate,M1,handling_00,handling,0.04039334851045931,0.27468920230516786,1.0513741796781606,2.3390099813425196,2.0800272093652215,3.1574657038383753,0.3624795958724987,True,True
moderate,M1,handling_01,handling,0.03935095132340897,0.2822845298999971,1.0456145078572785,2.3282869570498943,2.070701067971593,3.155294823464193,0.3622452982138265,True,True
moderate,M1,handling_02,handling,0.040845675876688796,0.26865557410537194,1.05191265297013,2.3401040805021305,2.0811453365615376,3.1592357644328977,0.3626962808252291,True,True
moderate,M1,handling_03,handling,0.04812163993173418,0.25515701040205246,1.1089625874769873,2.444980353111519,2.170518106928806,3.1627498967666985,0.36275611064145136,True,True
moderate,M1,handling_04,handling,0.04967378609244235,0.2318461587262683,1.109952311290535,2.4467837378866513,2.17278641927262,3.1711938955349663,0.36361134791370486,True,True
moderate,M1,handling_05,handling,0.04307768909529071,0.2509577212374899,1.0682671660945635,2.3696527946743746,2.1065633944384095,3.1666992030869525,0.3632182390815394,True,True
moderate,M1,handling_06,handling,0.04289032544117681,0.27975159164938584,1.0742331493031747,2.381502706001282,2.1160146550561016,3.1538437335286527,0.36212655120855264,True,True
moderate,M1,handling_07,handling,0.04529211208655432,0.29241527349080304,1.0981270267741907,2.42593166018979,2.153365706819521,3.147292509900215,0.3614776648596599,True,True
moderate,M1,handling_08,handling,0.04069480352914834,0.2684634843668623,1.0464514258596047,2.3304438460100942,2.0731780987991772,3.1581282447015004,0.36275343049435943,True,True
moderate,M1,handling_09,handling,0.04363212347252622,0.25302085361705495,1.0717002121716577,2.3763157224154905,2.112255489041449,3.1648654112239094,0.36311506141204314,True,True
moderate,M2,nominal_00,nominal,0.041262706365702825,0.3150198995751322,1.0108844362349474,2.2676862812218457,2.0197328740908205,3.1337482540953343,0.36110483964100093,True,True
moderate,M2,nominal_01,nominal,0.03550444789248094,0.3429358541569654,0.9105952390086957,2.0814147160540517,1.8621922215583446,3.1280199023640427,0.3608150192002016,True,True
moderate,M2,nominal_02,nominal,0.03499583013148928,0.3419156677675483,0.9276701599240411,2.1125996137260468,1.8880071019556457,3.129438242543346,0.36070569083717513,True,True
moderate,M2,nominal_03,nominal,0.03756860733438495,0.34049641376222056,0.960659267061023,2.1751838681801083,1.9414464307672166,3.1249154508243744,0.36054236926898675,True,True
moderate,M2,nominal_04,nominal,0.037135365669461656,0.34668900170503414,0.9543359389709052,2.163418550093552,1.9313857781067367,3.122997343031913,0.3603538185105773,True,True
moderate,M2,nominal_05,nominal,0.0377766411871654,0.3202830923881691,0.9830929192942968,2.2152397365463865,1.9748393348484128,3.135760398064981,0.36109024251431165,True,True
moderate,M2,nominal_06,nominal,0.03645652168380108,0.3735584295990049,0.9326894222385126,2.1234501827957586,1.897358800040905,3.113573758063557,0.35949410595243775,True,True
moderate,M2,nominal_07,nominal,0.03705330511393553,0.3581637660737892,0.915948451400614,2.092703733777474,1.8723736515618594,3.1182520087607406,0.36024900013791583,True,True
moderate,M2,nominal_08,nominal,0.03719494077900154,0.32049434020615525,0.9662076285199415,2.184391909425326,1.9491499690265504,3.1348337697211464,0.36123185850089773,True,True
moderate,M2,nominal_09,nominal,0.0366027465230848,0.35761386405837803,0.9156867675669155,2.0918652587920867,1.8713413817320066,3.1195722590672585,0.3602559440842382,True,True
moderate,M2,heavy_00,heavy,0.03826973131695423,0.4671720004352066,0.9051271597877324,2.076944954329235,1.8589388142823857,3.060563445240158,0.3554337506876988,True,True
moderate,M2,heavy_01,heavy,0.03813646438079991,0.43596271556340005,0.9531321041259553,2.164824575039663,1.930952403154503,3.0745711956058126,0.35627702777385273,True,True
moderate,M2,heavy_02,heavy,0.037784410738949295,0.40835949510632213,0.9323366865834969,2.1261445342902925,1.899918377408012,3.0853808597584673,0.3575844673329612,True,True
moderate,M2,heavy_03,heavy,0.039198701570604344,0.4640055366544564,0.9264718642711606,2.1174343706005727,1.8928872755833241,3.0591640682740504,0.35543180480778513,True,True
moderate,M2,heavy_04,heavy,0.037569454145173195,0.45852560341419585,0.8969549945905452,2.060970334052143,1.8453332674621077,3.0659750546040407,0.35583198136407135,True,True
moderate,M2,heavy_05,heavy,0.036658448853217555,0.4173927441306061,0.9315092915339415,2.1237358797763677,1.8968872510808006,3.0846353192520195,0.3571761065622166,True,True
moderate,M2,heavy_06,heavy,0.03938712438420011,0.44406810613446124,0.9745964716456593,2.2049182174890847,1.9639613257304167,3.0700908627558308,0.35577137993264074,True,True
moderate,M2,heavy_07,heavy,0.04024746719044891,0.4553995844640224,0.9694325141017437,2.1967510273409907,1.9578037385697173,3.062395527940799,0.3553992517187706,True,True
moderate,M2,heavy_08,heavy,0.038382797869110946,0.49672293455008354,0.8873800372948207,2.0438315761736514,1.8310671829847556,3.0501327146376584,0.3543369703629417,True,True
moderate,M2,heavy_09,heavy,0.03745592588328976,0.4205702575133428,0.9312053245017011,2.123956136889496,1.8976085605455693,3.0812460966264585,0.3570892686694534,True,True
moderate,M2,handling_00,handling,0.03649625766290155,0.27542950696157537,1.0529693344629187,2.3429325274085997,2.0867610542102404,3.1688657207698374,0.3638399686332501,True,True
moderate,M2,handling_01,handling,0.03616612163445729,0.2830459048971453,1.0472103315929584,2.3322135046693173,2.0774176460859453,3.1668260336080305,0.3636116737439072,True,True
moderate,M2,handling_02,handling,0.03677959160203584,0.2693802754041197,1.053500931492764,2.3440098966544096,2.0878947077767434,3.17054169948347,0.3640534049839184,True,True
moderate,M2,handling_03,handling,0.03972017953058372,0.25583224977058583,1.110617174289869,2.449022309242823,2.177400470614514,3.1737180722962544,0.3640778721934636,True,True
moderate,M2,handling_04,handling,0.041107189500934484,0.23245938160221138,1.111562158820219,2.450720230221021,2.1794732684557174,3.1819745657489498,0.36489176257957395,True,True
moderate,M2,handling_05,handling,0.03701059597755997,0.25162610591272,1.0698308326159667,2.3734957456849526,2.113093406269446,3.177795124498075,0.3645339402657146,True,True
moderate,M2,handling_06,handling,0.03737860934294948,0.2805046260480761,1.0758900024359968,2.3855625706612944,2.122924819660415,3.1653529926204604,0.36348846475302427,True,True
moderate,M2,handling_07,handling,0.03843850036114491,0.29320270564173784,1.0998650888976789,2.4301746519879655,2.1605498067146818,3.158954191221647,0.3628664480819982,True,True
moderate,M2,handling_08,handling,0.03730245307079418,0.269192862383917,1.0480439917140636,2.334417939921721,2.079947719537294,3.1695055869586044,0.3641129760164246,True,True
moderate,M2,handling_09,handling,0.037519331552492596,0.2536970434931426,1.07328474553792,2.380206463038439,2.1188967275395334,3.176005846649453,0.36444489271003533,True,True
moderate,M3,nominal_00,nominal,0.033000835250156596,0.31512538204409446,1.0120863238579747,2.2743963948087336,2.027357456532985,3.1381490457774635,0.36162110967303984,True,True
moderate,M3,nominal_01,nominal,0.035975812874040336,0.3430687848274686,0.9117469076951626,2.0876290937702646,1.8694421366104619,3.1324678896218345,0.3613531278525212,True,True
moderate,M3,nominal_02,nominal,0.03390319734609967,0.34205159085636283,0.9288381357606127,2.118942752669717,1.8953198565860534,3.1339575221751264,0.36124111920451807,True,True
moderate,M3,nominal_03,nominal,0.03408953337227576,0.34063001635811513,0.9618585594604916,2.1817030846154544,1.9490509870175454,3.1293262650646407,0.3610785084810476,True,True
moderate,M3,nominal_04,nominal,0.034361628825414284,0.3468311039786983,0.9555403023643867,2.1699400504737536,1.9390092455751626,3.1274584855767897,0.3608938888650919,True,True
