seed,test_seed,scenario,severity,method,client,family,tracking,peak_steering,peak_acceleration,peak_steering_rate,beta_rms,steering_rms,feasible
16,116,previous_s_curve,near_linear,M1,nominal_00,nominal,0.016895983128741732,1.0562881858147792,1.583809635619558,0.9504417876746851,0.14670914003536223,0.4652682472114487,1.0
16,116,previous_s_curve,near_linear,M1,nominal_01,nominal,0.01743705091076967,1.0889414186395268,1.5761442130643855,0.9777366710988007,0.1639985107810559,0.48269859680400967,1.0
16,116,previous_s_curve,near_linear,M1,nominal_02,nominal,0.017604802098352884,1.0623339001714311,1.5728238061060964,0.9556679901606162,0.17311740089413824,0.46818673056910076,1.0
16,116,previous_s_curve,near_linear,M1,nominal_03,nominal,0.018001027586287684,1.102009354094249,1.5687562441277203,0.9887967718739031,0.18026665101854014,0.4894878777493774,1.0
16,116,previous_s_curve,near_linear,M1,nominal_04,nominal,0.0180817865811455,1.040271049656775,1.5689379247803081,0.937150042161899,0.18556966017653018,0.4562295654105075,1.0
16,116,previous_s_curve,near_linear,M1,nominal_05,nominal,0.017925937206268096,1.1176237792136412,1.5775801009860768,1.0015726028585192,0.15925699083623615,0.4982969326674096,1.0
16,116,previous_s_curve,near_linear,M1,nominal_06,nominal,0.017258146538072255,1.099494578815473,1.5831537252861227,0.9862499246538498,0.14766062404149252,0.48870650607779076,1.0
16,116,previous_s_curve,near_linear,M1,nominal_07,nominal,0.016898615954740844,1.0406900599004056,1.5803129739020956,0.9369949893220235,0.15886309625884965,0.456850875993427,1.0
16,116,previous_s_curve,near_linear,M1,nominal_08,nominal,0.016920428665679152,1.0523675784046047,1.57869756568174,0.946785491373775,0.16211585685842012,0.4631038928576252,1.0
16,116,previous_s_curve,near_linear,M1,nominal_09,nominal,0.017509009234473443,1.0750427469980235,1.571438200426435,0.9660677180567019,0.17692361089588832,0.47506896554580547,1.0
16,116,previous_s_curve,near_linear,M1,heavy_00,heavy,0.019958690738017065,1.083392661739946,1.5506234889002934,0.974587859611882,0.21969536658878308,0.4785355608925846,1.0
