design,client_id,family,method,max_small_signal_spectral_radius,small_signal_stable
test,nominal_09,nominal,LTI_3,0.9584582665162406,True
test,nominal_09,nominal,LTI_5,0.9587874844979888,True
test,nominal_09,nominal,LTI_8,0.9587542933071659,True
test,nominal_09,nominal,LTI_10,0.9587995062969126,True
test,heavy_00,heavy,M4,0.9652051683799817,True
test,heavy_00,heavy,LTI_1,0.9644979509552531,True
test,heavy_00,heavy,LTI_2,0.9644013631067739,True
test,heavy_00,heavy,LTI_3,0.9648393593151192,True
test,heavy_00,heavy,LTI_5,0.9650731022971067,True
test,heavy_00,heavy,LTI_8,0.9650495238955413,True
test,heavy_00,heavy,LTI_10,0.965081643047348,True
test,heavy_01,heavy,M4,0.9652421288607019,True
test,heavy_01,heavy,LTI_1,0.9645443227916614,True
test,heavy_01,heavy,LTI_2,0.9644490641985339,True
test,heavy_01,heavy,LTI_3,0.9648811170015861,True
test,heavy_01,heavy,LTI_5,0.9651117771223185,True
test,heavy_01,heavy,LTI_8,0.9650885068814601,True
test,heavy_01,heavy,LTI_10,0.9651202064043812,True
test,heavy_02,heavy,M4,0.9645175473152415,True
test,heavy_02,heavy,LTI_1,0.9637805081157144,True
test,heavy_02,heavy,LTI_2,0.9636797088359337,True
test,heavy_02,heavy,LTI_3,0.9641365329318882,True
test,heavy_02,heavy,LTI_5,0.9643800451919704,True
test,heavy_02,heavy,LTI_8,0.9643554899537966,True
test,heavy_02,heavy,LTI_10,0.9643889393057262,True
test,heavy_03,heavy,M4,0.9666938638132203,True
test,heavy_03,heavy,LTI_1,0.9660437701832011,True
test,heavy_03,heavy,LTI_2,0.9659551900125237,True
test,heavy_03,heavy,LTI_3,0.9663572733669961,True
test,heavy_03,heavy,LTI_5,0.966572266032252,True
test,heavy_03,heavy,LTI_8,0.9665505660973174,True
test,heavy_03,heavy,LTI_10,0.9665801270625322,True
test,heavy_04,heavy,M4,0.9640007298748384,True
test,heavy_04,heavy,LTI_1,0.963211854091649,True
test,heavy_04,heavy,LTI_2,0.9631036519699983,True
test,heavy_04,heavy,LTI_3,0.9635934165188165,True
test,heavy_04,heavy,LTI_5,0.9638538580133328,True
test,heavy_04,heavy,LTI_8,0.963827615199845,True
test,heavy_04,heavy,LTI_10,0.9638633623070523,True
test,heavy_05,heavy,M4,0.9662507683360072,True
test,heavy_05,heavy,LTI_1,0.9655710824151913,True
test,heavy_05,heavy,LTI_2,0.9654783348483007,True
test,heavy_05,heavy,LTI_3,0.9658990734220704,True
test,heavy_05,heavy,LTI_5,0.9661237673303835,True
test,heavy_05,heavy,LTI_8,0.9661010968098072,True
test,heavy_05,heavy,LTI_10,0.9661319794907511,True
test,heavy_06,heavy,M4,0.9644883596253436,True
test,heavy_06,heavy,LTI_1,0.9637457804793897,True
test,heavy_06,heavy,LTI_2,0.9636441939649545,True
test,heavy_06,heavy,LTI_3,0.9641045287234066,True
test,heavy_06,heavy,LTI_5,0.9643498527095354,True
test,heavy_06,heavy,LTI_8,0.9643251166529615,True
test,heavy_06,heavy,LTI_10,0.9643588122138351,True
test,heavy_07,heavy,M4,0.9645412786602787,True
test,heavy_07,heavy,LTI_1,0.9637944785553845,True
test,heavy_07,heavy,LTI_2,0.9636922705471789,True
test,heavy_07,heavy,LTI_3,0.9641553359369259,True
test,heavy_07,heavy,LTI_5,0.9644020266856854,True
test,heavy_07,heavy,LTI_8,0.9643771555594736,True
test,heavy_07,heavy,LTI_10,0.964411034962086,True
test,heavy_08,heavy,M4,0.9666308273203417,True
test,heavy_08,heavy,LTI_1,0.9659759353337508,True
test,heavy_08,heavy,LTI_2,0.9658866769124602,True
test,heavy_08,heavy,LTI_3,0.9662917917513686,True
test,heavy_08,heavy,LTI_5,0.9665083558765638,True
test,heavy_08,heavy,LTI_8,0.9664864988830703,True
test,heavy_08,heavy,LTI_10,0.9665162737170806,True
test,heavy_09,heavy,M4,0.9643856685560653,True
test,heavy_09,heavy,LTI_1,0.9636298897406028,True
test,heavy_09,heavy,LTI_2,0.9635264189261048,True
test,heavy_09,heavy,LTI_3,0.9639951400166373,True
test,heavy_09,heavy,LTI_5,0.9642447753138068,True
test,heavy_09,heavy,LTI_8,0.964219609466352,True
test,heavy_09,heavy,LTI_10,0.9642538902192667,True
test,handling_00,handling,M4,0.9554736074726159,True
test,handling_00,handling,LTI_1,0.9544033759911714,True
test,handling_00,handling,LTI_2,0.9542592452593214,True
test,handling_00,handling,LTI_3,0.9549167711966929,True
test,handling_00,handling,LTI_5,0.9552717734980276,True
test,handling_00,handling,LTI_8,0.9552358344530576,True
test,handling_00,handling,LTI_10,0.9552847987431122,True
test,handling_01,handling,M4,0.9547513365747381,True
test,handling_01,handling,LTI_1,0.9536436017007247,True
test,handling_01,handling,LTI_2,0.9534940472936493,True
test,handling_01,handling,LTI_3,0.9541755802788325,True
test,handling_01,handling,LTI_5,0.9545427880374321,True
test,handling_01,handling,LTI_8,0.9545056365180732,True
test,handling_01,handling,LTI_10,0.9545562514463348,True
test,handling_02,handling,M4,0.95501720061399,True
test,handling_02,handling,LTI_1,0.9539371186645804,True
test,handling_02,handling,LTI_2,0.953791484048075,True
test,handling_02,handling,LTI_3,0.9544555148095302,True
test,handling_02,handling,LTI_5,0.9548136735974755,True
test,handling_02,handling,LTI_8,0.954777425543827,True
test,handling_02,handling,LTI_10,0.9548268102647219,True
test,handling_03,handling,M4,0.9555503887118931,True
test,handling_03,handling,LTI_1,0.9544944995966194,True
test,handling_03,handling,LTI_2,0.9543523131705299,True
test,handling_03,handling,LTI_3,0.955000987849603,True
test,handling_03,handling,LTI_5,0.9553512412907562,True
test,handling_03,handling,LTI_8,0.9553157817097726,True
test,handling_03,handling,LTI_10,0.955364092843851,True
test,handling_04,handling,M4,0.954578839755531,True
test,handling_04,handling,LTI_1,0.9533534573149621,True
test,handling_04,handling,LTI_2,0.9531872717795447,True
test,handling_04,handling,LTI_3,0.9539431648428311,True
test,handling_04,handling,LTI_5,0.9543488975419209,True
test,handling_04,handling,LTI_8,0.9543078979011476,True
test,handling_04,handling,LTI_10,0.9543637527191674,True
test,handling_05,handling,M4,0.9538544662655896,True
test,handling_05,handling,LTI_1,0.9526146812622737,True
test,handling_05,handling,LTI_2,0.9524462987525983,True
test,handling_05,handling,LTI_3,0.9532116891378704,True
test,handling_05,handling,LTI_5,0.9536220391222828,True
test,handling_05,handling,LTI_8,0.9535805867018778,True
test,handling_05,handling,LTI_10,0.9536370576143666,True
test,handling_06,handling,M4,0.9550753227055787,True
test,handling_06,handling,LTI_1,0.953920373197741,True
test,handling_06,handling,LTI_2,0.95376423937393,True
test,handling_06,handling,LTI_3,0.954475379871532,True
test,handling_06,handling,LTI_5,0.9548581073102157,True
test,handling_06,handling,LTI_8,0.9548194004510615,True
test,handling_06,handling,LTI_10,0.954872133519119,True
test,handling_07,handling,M4,0.9542186034479763,True
test,handling_07,handling,LTI_1,0.9530800621304046,True
test,handling_07,handling,LTI_2,0.9529260843100961,True
test,handling_07,handling,LTI_3,0.9536272556300603,True
test,handling_07,handling,LTI_5,0.9540045092844763,True
test,handling_07,handling,LTI_8,0.953966357844004,True
test,handling_07,handling,LTI_10,0.954018334154363,True
test,handling_08,handling,M4,0.9557768801065848,True
test,handling_08,handling,LTI_1,0.9547450597071672,True
test,handling_08,handling,LTI_2,0.9546062430900937,True
test,handling_08,handling,LTI_3,0.9552397907496276,True
test,handling_08,handling,LTI_5,0.9555821418584807,True
test,handling_08,handling,LTI_8,0.9555474737549694,True
test,handling_08,handling,LTI_10,0.9555947070345857,True
test,handling_09,handling,M4,0.9553135805992303,True
test,handling_09,handling,LTI_1,0.9542445002464988,True
test,handling_09,handling,LTI_2,0.9541004959317025,True
test,handling_09,handling,LTI_3,0.9547573845586088,True
test,handling_09,handling,LTI_5,0.9551119874118091,True
test,handling_09,handling,LTI_8,0.9550760902673748,True
test,handling_09,handling,LTI_10,0.9551249973955076,True
