seed,test_seed,scenario,severity,method,client,family,switches,tracking,peak_steering,peak_acceleration,peak_steering_rate,beta_rms,steering_rms,feasible
14,114,previous_s_curve,near_linear,M4,nominal_00,nominal,0,0.015297830479395057,1.0918445423382326,1.5774328337007777,0.9803237820356339,0.1622231922920401,0.48312688314057817,1.0
14,114,previous_s_curve,near_linear,M4,nominal_01,nominal,0,0.015758279794168824,1.0794350278160076,1.575020722474376,0.9704242931067762,0.16655046473948845,0.47622089773095677,1.0
14,114,previous_s_curve,near_linear,M4,nominal_02,nominal,0,0.016116466673400963,1.073019559882097,1.5666849828113543,0.9647778634114422,0.1885268625054947,0.47256827261354445,1.0
14,114,previous_s_curve,near_linear,M4,nominal_03,nominal,0,0.01588733401172783,1.1168937496409805,1.5814475461173088,1.001400973168814,0.15073588933926133,0.4967670012878976,1.0
14,114,previous_s_curve,near_linear,M4,nominal_04,nominal,0,0.015849775499790112,1.0322357794723087,1.574560896607112,0.9304360004112914,0.17388740028076033,0.45095522361087914,1.0
14,114,previous_s_curve,near_linear,M4,nominal_05,nominal,0,0.016566197162836544,1.0548483228524528,1.5704750022061609,0.9503284284814251,0.17753859666138655,0.46276037665754305,1.0
14,114,previous_s_curve,near_linear,M4,nominal_06,nominal,0,0.0165976745960401,1.0365554987455583,1.5716569686584898,0.9347958664012923,0.1772775796920049,0.4530339703695791,1.0
14,114,previous_s_curve,near_linear,M4,nominal_07,nominal,0,0.017596821892748037,1.0055223233719086,1.5741239045114102,0.9092445568173619,0.17163505585435096,0.43638432841333513,1.0
14,114,previous_s_curve,near_linear,M4,nominal_08,nominal,0,0.01604894188644162,1.107519482375288,1.5734517816310643,0.993668232659673,0.16936276466123004,0.49136607803018106,1.0
14,114,previous_s_curve,near_linear,M4,nominal_09,nominal,0,0.01796235342632872,1.0005324032853344,1.573288703200925,0.9051736990519804,0.17374238580543688,0.4336716794043195,1.0
14,114,previous_s_curve,near_linear,M4,heavy_00,heavy,0,0.017817557328888935,1.108825575137519,1.5545655358838886,0.9964811956852098,0.19976343889302825,0.4909938343760912,1.0
14,114,previous_s_curve,near_linear,M4,heavy_01,heavy,0,0.01742275649206438,1.0526506761058705,1.5512406601802906,0.949243781948811,0.21526605234465468,0.4609235814846708,1.0
14,114,previous_s_curve,near_linear,M4,heavy_02,heavy,0,0.01815402845192165,1.0524924458133331,1.5487084670567404,0.9498553877538688,0.2183434275482094,0.4605885857150721,1.0
14,114,previous_s_curve,near_linear,M4,heavy_03,heavy,0,0.017316883141433755,1.0988412135171182,1.5512394260207703,0.987501322323292,0.21104539330437336,0.4856758849960948,1.0
14,114,previous_s_curve,near_linear,M4,heavy_04,heavy,0,0.017730765480540634,1.096842074246432,1.5459516494637087,0.9859530078562118,0.22300422568478726,0.48438450787727966,1.0
14,114,previous_s_curve,near_linear,M4,heavy_05,heavy,0,0.01688552268831862,1.0765552960339106,1.550231816330902,0.9684923842601986,0.217688776367268,0.4738124687003116,1.0
14,114,previous_s_curve,near_linear,M4,heavy_06,heavy,0,0.017749355089550216,1.1013140792516192,1.5530419384381158,0.9902295982267891,0.20402000695370562,0.48691270914487067,1.0
14,114,previous_s_curve,near_linear,M4,heavy_07,heavy,0,0.018252308375641138,1.0512354588098765,1.545086411274372,0.948488220882232,0.2285028427782985,0.4598870414681022,1.0
14,114,previous_s_curve,near_linear,M4,heavy_08,heavy,0,0.020202574592471954,1.0031378895074217,1.5446049847609442,0.9095232121947201,0.2317827918814312,0.43408578034378614,1.0
14,114,previous_s_curve,near_linear,M4,heavy_09,heavy,0,0.017829270964828264,1.0786786307223393,1.5490143151621134,0.97144530200276,0.21559129694002876,0.474643762968315,1.0
14,114,previous_s_curve,near_linear,M4,handling_00,handling,0,0.016342520856945313,1.2638976840113112,1.6028342040635688,1.1341967821120957,0.11409637758751139,0.5769014845422794,1.0
14,114,previous_s_curve,near_linear,M4,handling_01,handling,0,0.0166822033985244,1.1747227514666025,1.601175210154705,1.0521978530720755,0.12391733591566138,0.5283242355568757,1.0
14,114,previous_s_curve,near_linear,M4,handling_02,handling,0,0.015536978131793876,1.2330600215334655,1.5997646722676828,1.1011878547013811,0.12546800776844838,0.5600695477333778,1.0
14,114,previous_s_curve,near_linear,M4,handling_03,handling,0,0.01549304469724527,1.206221325113765,1.60334169600958,1.078777809904804,0.11712909760807949,0.5455758107595725,1.0
14,114,previous_s_curve,near_linear,M4,handling_04,handling,0,0.015563972357973943,1.1814439939834023,1.604675300959003,1.0576704594034996,0.11617672494461535,0.5322103382024649,1.0
14,114,previous_s_curve,near_linear,M4,handling_05,handling,0,0.016022984906209563,1.2281387625116718,1.6029154196308981,1.0977223936415745,0.11473195757680384,0.5573454836276378,1.0
14,114,previous_s_curve,near_linear,M4,handling_06,handling,0,0.017121544713206156,1.22426277423468,1.5921801881586408,1.0940525902730385,0.14247672165982903,0.5547844442667896,1.0
14,114,previous_s_curve,near_linear,M4,handling_07,handling,0,0.017233113739572477,1.159012716215089,1.5995999403611985,1.0384270109537623,0.13188233434057567,0.5198841463089051,1.0
14,114,previous_s_curve,near_linear,M4,handling_08,handling,0,0.016084007655567358,1.1678252783593213,1.6043097709767669,1.0461672138153912,0.11774679744455627,0.5247836001021529,1.0
14,114,previous_s_curve,near_linear,M4,handling_09,handling,0,0.01674736831439365,1.2084262484287809,1.595895768401771,1.080676557855121,0.1348029637614764,0.5463769654382784,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_00,nominal,0,0.022649583425726264,1.0877605670177446,1.5724777079654062,0.9749628942405804,0.16202228171020244,0.48223056875228554,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_01,nominal,0,0.021968743290803137,1.0753482636989429,1.5700470816218894,0.9650123468989025,0.16634031079838904,0.4753255292220963,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_02,nominal,0,0.021164098354121242,1.06881267009352,1.5615811874336125,0.9591795988025864,0.1882703554579402,0.4716396584008093,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_03,nominal,0,0.02471836187645397,1.1127565770795647,1.5765629796054097,0.9960098279194768,0.15055744640458035,0.4958668873285395,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_04,nominal,0,0.01884416904436696,1.0283404895450756,1.5695387309757822,0.9252632698896565,0.17366361994668392,0.45009993398960996,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_05,nominal,0,0.02054996296677136,1.0507859047789545,1.5654444116651176,0.9448962944100661,0.1773053628408007,0.46186739359469,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_06,nominal,0,0.01943321079072894,1.0325838680407684,1.5666246418215337,0.9294882455639074,0.17704564770516126,0.45216289763871603,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_07,nominal,0,0.01828062617035304,1.0017359828453287,1.5691293411756488,0.9041658287671768,0.1714151254097202,0.4355536275258625,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_08,nominal,0,0.023772494556043286,1.1032951049518194,1.5684589027949443,0.9881229560108254,0.16914653269316035,0.4904370776172126,1.0
14,114,previous_s_curve,near_linear,LTI_1,nominal_09,nominal,0,0.018150153748304226,0.9967503265616234,1.5682830184194074,0.9001034871277086,0.17351806247766693,0.4328419974930927,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_00,heavy,0,0.02305380475928671,1.1046980817625414,1.5502431401943468,0.990818314392476,0.19951135777688775,0.4900804200671209,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_01,heavy,0,0.01945174636446134,1.0487016618581468,1.5468160719955208,0.9437422637548857,0.21498277063160845,0.4600418448563618,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_02,heavy,0,0.01982214677914965,1.0485028134606091,1.544274012277335,0.9442800827029152,0.2180519777563906,0.4596961356808813,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_03,heavy,0,0.02204655372271193,1.0946962558902384,1.5468408002998293,0.981801748813455,0.210769899062853,0.4847536779223037,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_04,heavy,0,0.021931310653933996,1.092608141039457,1.5414908393392757,0.9800832829106602,0.22270125923574904,0.4834379937978389,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_05,heavy,0,0.02043901973758308,1.0724884854934662,1.5457909098105578,0.9628795123972518,0.21740001358930489,0.472903775118123,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_06,heavy,0,0.02253472313366645,1.0971989785185092,1.5486958584702837,0.9845310778392785,0.20375893156900485,0.4859983192636848,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_07,heavy,0,0.01959527540051709,1.0471906084797191,1.5405949154402234,0.9428184757477872,0.2281885409765814,0.45897760929697,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_08,heavy,0,0.018295216333425988,0.9992685992130977,1.5400979641475345,0.9040527927012563,0.2314617424478194,0.43321839577291993,1.0
14,114,previous_s_curve,near_linear,LTI_1,heavy_09,heavy,0,0.021122523898064578,1.07459857404529,1.5445955477300313,0.9657424773526289,0.21530526670127081,0.4737294444335557,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_00,handling,0,0.027087952679541814,1.258654032565131,1.597035859237587,1.1239714607590316,0.11396207943292445,0.575791647210172,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_01,handling,0,0.02085768634045189,1.1698725306268176,1.5953352544271833,1.0462144210977453,0.12376483385741614,0.5272985686975462,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_02,handling,0,0.024034757275702374,1.2279149944729877,1.5939091452014877,1.0948938911934512,0.1253122304348499,0.5589780458197964,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_03,handling,0,0.02282499639196939,1.2012569229563925,1.5975291775683527,1.0726626592961348,0.11698946831376249,0.544526613357461,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_04,handling,0,0.02128164482073066,1.1766189708667758,1.5988664173163956,1.0517074909888198,0.116039129582388,0.5311914103894686,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_05,handling,0,0.024648768152586695,1.2230598432104716,1.5971196122182212,1.091453898766013,0.11459652747395137,0.5562724940034536,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_06,handling,0,0.02307248098745404,1.2190275339205263,1.5862565476533033,1.0875672377329404,0.14228660657628778,0.5536711233167675,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_07,handling,0,0.01954010515509885,1.15421539595195,1.59371435712382,1.0324818818822632,0.13171471233464918,0.5188677243887553,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_08,handling,0,0.020520634522764456,1.1630584159796562,1.5984944577570326,1.04027351758787,0.11760630149895089,0.5237770320780413,1.0
14,114,previous_s_curve,near_linear,LTI_1,handling_09,handling,0,0.022361056671905834,1.203328707679782,1.590003802494133,1.0743670607291567,0.13462866673249574,0.5452952652449772,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_00,nominal,2,0.022203391873817882,1.0903349138005765,1.57277239371655,14.778318461699866,0.16204250541005225,0.48295978062751693,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_01,nominal,2,0.022364054320990593,1.0779049050769727,1.570346024280085,14.866004164764592,0.16636577592547633,0.4760592057758812,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_02,nominal,2,0.022766487797983615,1.0714658472937704,1.5618937534032589,15.313363543217275,0.1883231910841482,0.47240896666378424,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_03,nominal,2,0.02282083492285227,1.1153560154271271,1.576855919113133,14.5514130700925,0.15056531290162434,0.4965915710574514,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_04,nominal,2,0.02190295888796379,1.0307700427134645,1.5698417079567726,14.987818758093043,0.17369607314029856,0.4508081393346192,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_05,nominal,2,0.022693003490081867,1.0533566689312084,1.5657537067075686,15.083385003205128,0.17734404492241018,0.4626081255074056,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_06,nominal,2,0.022488942879750843,1.0350920199226483,1.5669321376079777,15.065952801280554,0.1770831518585192,0.45288716814874286,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_07,nominal,2,0.02275671935490624,1.004087349139031,1.5694287449902207,14.935146258189526,0.17144512240752102,0.4362482393172384,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_08,nominal,2,0.02298001658764086,1.1059481975028664,1.5687627246033882,14.937682124715778,0.16917598217187835,0.4911946754946636,1.0
14,114,previous_s_curve,near_linear,LTI_2,nominal_09,nominal,2,0.022988146959438266,0.9991016091733773,1.5685843848217649,14.976589500775432,0.17355055132077746,0.4335374801158457,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_00,heavy,2,0.023164419737444188,1.1073289098368289,1.5505201771385229,14.064181363017202,0.19958406594714562,0.4908475138654048,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_01,heavy,2,0.022409061632625456,1.0512152258804044,1.5470972976448192,14.405108927218492,0.21507425724036797,0.4607920619564262,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_02,heavy,2,0.022968410956685018,1.0510207798295261,1.544558628636902,14.518549166544082,0.21814905718803693,0.4604583808658332,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_03,heavy,2,0.022816975873345753,1.0973340094069004,1.547120747445465,14.29270331121761,0.2108573722721935,0.48553158941137886,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_04,heavy,2,0.023217208750523757,1.095323461547979,1.541782039758626,14.645459847140536,0.22280685043295007,0.4842415638993801,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_05,heavy,2,0.022330111738604233,1.0750674960557722,1.5460754645394852,14.462478154693166,0.2174954837134186,0.47367365640844455,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_06,heavy,2,0.023070467736171843,1.0998234209287423,1.5489764959363481,14.150234041705602,0.20383728077730695,0.4867685234098809,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_07,heavy,2,0.023146405322741436,1.0497498761070692,1.5408887747563709,14.80085177838843,0.22830060070457195,0.45975721789105145,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_08,heavy,2,0.024189142990306067,1.0017361977606343,1.5403924750622497,14.903729491370738,0.2315772708260914,0.4339702418959835,1.0
14,114,previous_s_curve,near_linear,LTI_2,heavy_09,heavy,2,0.022990296376497157,1.077194827129623,1.5448790491703017,14.441544695264016,0.21539937533364076,0.47450614765289506,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_00,handling,2,0.024188454837263056,1.261962958755688,1.5973762336715749,16.398321473761687,0.11392329068552486,0.5766247962282108,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_01,handling,2,0.023130582149197675,1.1728963883184282,1.595666697552675,16.52806733597424,0.12373330766543304,0.5280848389240189,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_02,handling,2,0.023218005752622263,1.231164055764639,1.5942473069743903,16.585360499103583,0.12528301435253755,0.5598046233413027,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_03,handling,2,0.02279651805907208,1.2043844665597228,1.5978677957626912,16.42042289943463,0.11695243431850509,0.5453227307122122,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_04,handling,2,0.02249782701805891,1.1796502110750633,1.5992015152354757,16.386989669541453,0.11600093431250648,0.5319670604791145,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_05,handling,2,0.02343689010452214,1.2262415530668875,1.5974578589304234,16.393247518122948,0.11455781931591055,0.5570847134997515,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_06,handling,2,0.024082196734365693,1.2223226988384195,1.5866010628596123,16.889620906640523,0.14227423327925864,0.5545254999267774,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_07,handling,2,0.023330562328259224,1.1572140633573484,1.594052910924777,16.656712907233405,0.13169022415656148,0.5196496932113359,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_08,handling,2,0.022649626127210144,1.1660339774290336,1.5988301907350186,16.408599720171896,0.11756923777443472,0.5245461602022499,1.0
14,114,previous_s_curve,near_linear,LTI_2,handling_09,handling,2,0.02362360060577036,1.2065229641117223,1.5903506767773574,16.743633174178267,0.13460808484683276,0.546123999035734,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_00,nominal,4,0.01994052260985771,1.091310103101185,1.5841836205354787,12.209518457047052,0.16240927137426645,0.4833489431720224,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_01,nominal,4,0.020628173809249296,1.0789042943014855,1.5816477651998617,12.258472291893527,0.16674107038506733,0.47644197823941137,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_02,nominal,4,0.0214357923981149,1.072483652065274,1.5733447264103109,12.643707592808942,0.18873818494605066,0.47279521751977005,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_03,nominal,4,0.019764989960146178,1.11635579931247,1.5881940319181032,12.016346557176712,0.15091080965711998,0.4969925406780249,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_04,nominal,4,0.02152421678376731,1.0317166989750914,1.5812926421363176,12.386626612404848,0.174085028278926,0.45116273976949695,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_05,nominal,4,0.021880055384536228,1.0543205238969358,1.577068528946312,12.42138046308169,0.1777400836882015,0.4629790106806022,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_06,nominal,4,0.02214534837527608,1.036033313791521,1.5782942665040292,12.419159266589064,0.1774788092401744,0.45324601177960233,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_07,nominal,4,0.023251249259452822,1.005012512872637,1.5806990879648188,12.292544580547387,0.17183139859952665,0.4365853976273086,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_08,nominal,4,0.020454959691180604,1.1069799770733648,1.580116338801192,12.329685329463024,0.16955567894753668,0.4915967217760824,1.0
14,114,previous_s_curve,near_linear,LTI_3,nominal_09,nominal,4,0.023645117034790386,1.0000231361178282,1.5798536374280825,12.324209575083657,0.1739408162196857,0.4338722032055412,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_00,heavy,4,0.02110594557548409,1.1083653687217765,1.5597107085372683,10.740301839776766,0.19995341956824492,0.49120458520124305,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_01,heavy,4,0.021731436295481438,1.05219703686992,1.5565027563297569,11.011543956601194,0.2154695332511768,0.4611230501572864,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_02,heavy,4,0.02242242651685426,1.0520394047271244,1.5539059203934833,11.035581875633612,0.2185499292575415,0.46079071393315113,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_03,heavy,4,0.020961733627226677,1.098380517396061,1.5564605342187947,10.950986765551374,0.21124490910174623,0.4858869970888103,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_04,heavy,4,0.021542365322412164,1.0963786466776453,1.551184970984753,11.140223312347265,0.22321426374453965,0.4846001553876245,1.0
14,114,previous_s_curve,near_linear,LTI_3,heavy_05,heavy,4,0.02098673616585957,1.0760973505636544,1.5555389075711938,11.075900290355674,0.21789397075893216,0.4740186871981915,1.0
