seed,test_seed,scenario,severity,method,client,family,tracking,peak_steering,peak_acceleration,peak_steering_rate,beta_rms,steering_rms,feasible
15,115,previous_s_curve,near_linear,M1,nominal_00,nominal,0.017177390300957128,1.0867122998437333,1.5790969203434853,0.9757044741423553,0.15849113564516418,0.4816161267954139,1.0
15,115,previous_s_curve,near_linear,M1,nominal_01,nominal,0.017161731627393678,1.0481986475110812,1.5792187571257918,0.9435915332970918,0.16031106388174432,0.4608043570460292,1.0
15,115,previous_s_curve,near_linear,M1,nominal_02,nominal,0.017648893208808133,1.0759222520392342,1.5732838631994532,0.9671034141130446,0.17141621698286055,0.4755147932354782,1.0
15,115,previous_s_curve,near_linear,M1,nominal_03,nominal,0.01703353481112327,1.0844576212459445,1.5792179588950823,0.9736525142289055,0.159181872486305,0.48043848296638336,1.0
15,115,previous_s_curve,near_linear,M1,nominal_04,nominal,0.01731471443672779,1.0492938074258849,1.5780296563875393,0.9446317667774696,0.16259867637677153,0.46133306024856374,1.0
15,115,previous_s_curve,near_linear,M1,nominal_05,nominal,0.01797981368801742,1.020933099614427,1.5764030657685455,0.9210021662732306,0.16855729172277062,0.4459979327476316,1.0
15,115,previous_s_curve,near_linear,M1,nominal_06,nominal,0.017719937432598372,1.1219460304538567,1.5747645089277469,1.0048335212030448,0.1683019008186471,0.5006389183355716,1.0
15,115,previous_s_curve,near_linear,M1,nominal_07,nominal,0.01770064618719973,1.0867851920209257,1.5781248349504775,0.9764646066226826,0.15731513091696395,0.481462209029921,1.0
15,115,previous_s_curve,near_linear,M1,nominal_08,nominal,0.018082833097711925,1.050106819114552,1.5719182755194623,0.9458703818441229,0.17524425286810213,0.4614772290346009,1.0
15,115,previous_s_curve,near_linear,M1,nominal_09,nominal,0.017213323671544156,1.0864711942607301,1.5799088194079796,0.9755979149296414,0.15599715581631543,0.4814886123190865,1.0
15,115,previous_s_curve,near_linear,M1,heavy_00,heavy,0.02036722257653127,1.0760512284958432,1.5518735061804763,0.9690673988220178,0.2159023313994691,0.47449262746288673,1.0
15,115,previous_s_curve,near_linear,M1,heavy_01,heavy,0.019592738998743652,1.0907745853923019,1.553859675138256,0.9804624213361102,0.21306514651420125,0.48266855934653996,1.0
15,115,previous_s_curve,near_linear,M1,heavy_02,heavy,0.01965738211876358,1.070529285170228,1.5565931955854302,0.9638580912581619,0.20754062391560416,0.47181680558288513,1.0
15,115,previous_s_curve,near_linear,M1,heavy_03,heavy,0.02143696416402065,1.0730490319217365,1.5427037387022735,0.9668829906895338,0.2375667888911166,0.4725541097408589,1.0
15,115,previous_s_curve,near_linear,M1,heavy_04,heavy,0.02145545961741149,1.0210237402082243,1.5552652751213945,0.9237490931443478,0.2117683226950492,0.44504004825099786,1.0
15,115,previous_s_curve,near_linear,M1,heavy_05,heavy,0.022226872754599045,1.0407764461953897,1.5438786838136587,0.9403875815083416,0.2375844411190497,0.4552683106509253,1.0
15,115,previous_s_curve,near_linear,M1,heavy_06,heavy,0.02001938068544054,1.0632389920285128,1.5557921668440757,0.9581307329443579,0.2088233853696155,0.4677987593687747,1.0
15,115,previous_s_curve,near_linear,M1,heavy_07,heavy,0.019935404016581098,1.047202108571488,1.5561465075624372,0.9441348422553817,0.21253902880989697,0.45936219527108313,1.0
15,115,previous_s_curve,near_linear,M1,heavy_08,heavy,0.02129160730854122,1.063811987062554,1.5436049481174594,0.9587522098328116,0.2382410149935938,0.4677303778457864,1.0
15,115,previous_s_curve,near_linear,M1,heavy_09,heavy,0.02050029597352002,1.0469704491236573,1.5552457428236903,0.9448076096163658,0.21097405835464633,0.45901290603600003,1.0
15,115,previous_s_curve,near_linear,M1,handling_00,handling,0.023284324075211766,1.214110607249463,1.5907651055826297,1.0826294212113323,0.12428433092052037,0.5513126782281437,1.0
15,115,previous_s_curve,near_linear,M1,handling_01,handling,0.023658951443842436,1.2164920415923397,1.59526516808869,1.0845244118298754,0.11531460172372979,0.5528938843496871,1.0
15,115,previous_s_curve,near_linear,M1,handling_02,handling,0.024583300273689133,1.227333070790805,1.594619009142018,1.0938825473768534,0.11491326357724915,0.5587090606656357,1.0
15,115,previous_s_curve,near_linear,M1,handling_03,handling,0.023918154304597795,1.2237189758490703,1.592287568402781,1.0905572136116841,0.12168570118026598,0.5567073341916531,1.0
15,115,previous_s_curve,near_linear,M1,handling_04,handling,0.018671866907004755,1.1474577415648732,1.587599455806744,1.0260923242958724,0.13757094731518274,0.5150096433664347,1.0
15,115,previous_s_curve,near_linear,M1,handling_05,handling,0.0200533375478008,1.1674264667069723,1.5933995143241568,1.0429160178542656,0.12307381915952656,0.5261072669918654,1.0
15,115,previous_s_curve,near_linear,M1,handling_06,handling,0.019653122547579765,1.1692295046636227,1.5892743639539668,1.0440675770942578,0.13442169286743919,0.5270222738521596,1.0
15,115,previous_s_curve,near_linear,M1,handling_07,handling,0.02381207084450897,1.2153393105084147,1.5976897405879655,1.0836101383038925,0.1099389931817807,0.5523578894918583,1.0
15,115,previous_s_curve,near_linear,M1,handling_08,handling,0.024905402419067885,1.2354502910665026,1.592023227869968,1.1006167154162823,0.12065095465827064,0.5630400354562506,1.0
15,115,previous_s_curve,near_linear,M1,handling_09,handling,0.024150591713958582,1.222833086158807,1.5921097154733934,1.0901672375243192,0.1198735788204849,0.556080943385452,1.0
15,115,previous_s_curve,near_linear,M2,nominal_00,nominal,0.017759908125200848,1.0868951282008847,1.5783603254482528,0.9758828957136025,0.15843120093738366,0.4815597087512642,1.0
15,115,previous_s_curve,near_linear,M2,nominal_01,nominal,0.017210357787591075,1.0483707449682735,1.5785065008157866,0.9437534942142304,0.16025256955085232,0.46074885284749106,1.0
15,115,previous_s_curve,near_linear,M2,nominal_02,nominal,0.017957968328405124,1.0760780299309378,1.572490704503577,0.9672403432850475,0.17134911943855585,0.47544771500927496,1.0
15,115,previous_s_curve,near_linear,M2,nominal_03,nominal,0.0175794043596692,1.084633491331017,1.5784679661383787,0.9738230454649516,0.1591212141593717,0.4803806288694387,1.0
15,115,previous_s_curve,near_linear,M2,nominal_04,nominal,0.017356212393414703,1.0494552258664098,1.5773072420881862,0.9447886022152735,0.16253887079479262,0.4612757927381818,1.0
15,115,previous_s_curve,near_linear,M2,nominal_05,nominal,0.017632217092375696,1.0210762447742525,1.5756623945606059,0.9211263339724597,0.16849520996169723,0.4459367291154505,1.0
15,115,previous_s_curve,near_linear,M2,nominal_06,nominal,0.018734824734027173,1.1221067176628494,1.573933657845751,1.0049782067830946,0.16823201789593367,0.5005672989148199,1.0
15,115,previous_s_curve,near_linear,M2,nominal_07,nominal,0.018289951363131957,1.0869784112068317,1.5774405296864726,0.9766668270073006,0.15725771274310288,0.481410694607166,1.0
15,115,previous_s_curve,near_linear,M2,nominal_08,nominal,0.018012873985443826,1.0502581652643588,1.5711588395171847,0.9459890098354535,0.17517674211134227,0.46140953476562796,1.0
15,115,previous_s_curve,near_linear,M2,nominal_09,nominal,0.017813283773844408,1.086661491830802,1.5791970032378486,0.9757885877188653,0.15593911643796082,0.4814353323130293,1.0
15,115,previous_s_curve,near_linear,M2,heavy_00,heavy,0.018964545129722513,1.0751220484120383,1.5472469499804113,0.9670261605989513,0.21549267715189943,0.47389743830588216,1.0
15,115,previous_s_curve,near_linear,M2,heavy_01,heavy,0.01897535918379599,1.0898474974625236,1.5492644318059834,0.9784578544870179,0.21266423503692666,0.48207322757243537,1.0
15,115,previous_s_curve,near_linear,M2,heavy_02,heavy,0.018339261037909588,1.0696514207325276,1.552126869939096,0.961924861477847,0.20715718054148913,0.47125302124098284,1.0
15,115,previous_s_curve,near_linear,M2,heavy_03,heavy,0.019226572064647125,1.071994918872406,1.5377522422772298,0.9645610229250418,0.2370871185028142,0.47189633391344715,1.0
15,115,previous_s_curve,near_linear,M2,heavy_04,heavy,0.018031768289736808,1.0201784788962769,1.550762396016594,0.9218362307170723,0.21137377701052387,0.44449946519838834,1.0
15,115,previous_s_curve,near_linear,M2,heavy_05,heavy,0.018713024400201773,1.039734820938654,1.5389502334235141,0.9381509764414262,0.2371064835557619,0.454639036515785,1.0
15,115,previous_s_curve,near_linear,M2,heavy_06,heavy,0.018335431881002895,1.0623633488622888,1.5513106886684138,0.9561976752770958,0.2084361695360693,0.4672356276215081,1.0
15,115,previous_s_curve,near_linear,M2,heavy_07,heavy,0.017538841069894832,1.0463168689324158,1.5515887040511525,0.9422004322169847,0.2121421345292332,0.4588041799837816,1.0
15,115,previous_s_curve,near_linear,M2,heavy_08,heavy,0.01871067066129696,1.0627616533725386,1.53863745657532,0.9564793313212564,0.23776016210622247,0.4670808956425548,1.0
15,115,previous_s_curve,near_linear,M2,heavy_09,heavy,0.018089281576249006,1.046100417248352,1.550735101791652,0.942886051205871,0.21058101663867454,0.458455726919661,1.0
15,115,previous_s_curve,near_linear,M2,handling_00,handling,0.0193362947631451,1.2161409132992902,1.5964751686442364,1.0864195656837083,0.12459105750514882,0.5521619602964225,1.0
15,115,previous_s_curve,near_linear,M2,handling_01,handling,0.0192565249630741,1.2184378679643797,1.600850418803257,1.0881130206874385,0.1155942812453121,0.5537092315946293,1.0
15,115,previous_s_curve,near_linear,M2,handling_02,handling,0.019973542272351524,1.2293218535692687,1.6002254634927904,1.0975467130064347,0.11519251069544584,0.5595409241977547,1.0
15,115,previous_s_curve,near_linear,M2,handling_03,handling,0.019478755764755554,1.225734393449783,1.5979178848728472,1.094255757190014,0.12198264345961544,0.5575505986171844,1.0
15,115,previous_s_curve,near_linear,M2,handling_04,handling,0.018180399292949477,1.1494018640150183,1.5936087731164257,1.0297262503259688,0.137918279015959,0.5158180116538444,1.0
15,115,previous_s_curve,near_linear,M2,handling_05,handling,0.017731371325766968,1.1693190179397732,1.5991225936865865,1.0464720368721545,0.12337777114493026,0.5268930654348005,1.0
15,115,previous_s_curve,near_linear,M2,handling_06,handling,0.01767793500971665,1.1711829578584665,1.5951477913442207,1.0477326016100488,0.1347557091472842,0.5278348512686681,1.0
15,115,previous_s_curve,near_linear,M2,handling_07,handling,0.019311460978967507,1.2172287437259584,1.603134952280608,1.0871340219852001,0.110204110220554,0.5531552510113567,1.0
15,115,previous_s_curve,near_linear,M2,handling_08,handling,0.020194895938089878,1.2374959171925322,1.5976560578788668,1.104372781046786,0.12094531365428252,0.5638973031554343,1.0
15,115,previous_s_curve,near_linear,M2,handling_09,handling,0.019868905300816583,1.224861105837199,1.5978048936132048,1.0939536795722682,0.12016818352398026,0.5569296668472496,1.0
15,115,previous_s_curve,near_linear,M3,nominal_00,nominal,0.015638147360276185,1.089898381871638,1.580374131720531,0.9794729070829501,0.15844611215044835,0.4821004083957374,1.0
15,115,previous_s_curve,near_linear,M3,nominal_01,nominal,0.01677669097141051,1.0512856177080463,1.5805119299062111,0.9472442278896157,0.16026699887595552,0.4612755958840168,1.0
15,115,previous_s_curve,near_linear,M3,nominal_02,nominal,0.01693736374035645,1.079153585739919,1.5745786396442554,0.97095579019635,0.1713769479153482,0.47600628325382355,1.0
15,115,previous_s_curve,near_linear,M3,nominal_03,nominal,0.015532632636587513,1.087628752184697,1.5804959777266623,0.9774070170863127,0.1591371724134527,0.48092188828895643,1.0
15,115,previous_s_curve,near_linear,M3,nominal_04,nominal,0.016998060198089825,1.0523946204721757,1.5793050145851044,0.9483122789549834,0.16255558997802513,0.46180683099709613,1.0
15,115,previous_s_curve,near_linear,M3,nominal_05,nominal,0.018569015930589315,1.023935213439672,1.5776621095848702,0.9246166276025598,0.16851698024288844,0.44646518887550934,1.0
15,115,previous_s_curve,near_linear,M3,nominal_06,nominal,0.015446711640383132,1.1252763067368452,1.5760844844534412,1.008785699251377,0.16826107369963106,0.5011432297418819,1.0
15,115,previous_s_curve,near_linear,M3,nominal_07,nominal,0.016319067936797365,1.0899985935744443,1.5793947000905433,0.9802724214987042,0.15726955872503934,0.4819479693298457,1.0
