group,cf_over_m,cr_over_m,m_over_iz,scaled_jacobian_condition,cost,multistart_relative_difference,seed
global,50.08088573252669,52.83219804426108,0.3722818476671698,1.2982765252192296,29.745557029557638,1.2562464389546432e-07,17
nominal,52.87077334128604,52.88715722619214,0.5639721900667339,1.7590133627325633,1.5253727987821672,6.7219090357674e-10,17
heavy,48.364230569061284,46.45772127888847,0.5463239977807381,1.7228105099767785,0.965201096193379,1.046498457772082e-09,17
handling,49.9761965663573,60.98883953136909,0.5639645726901622,1.7479618793782623,1.9684124227411126,3.6215072757048977e-10,17
