case,client,speed,rho,error_a,error_b,k_beta,k_yaw,k_integral,prefilter
nonlinear_all_original,heavy_00,25.3,0.9594840740221298,0.06075828764809096,0.5982190834780399,0.8754033306810559,1.3743018394613338,6.4014567457373746,1.4158873514262484
nonlinear_all_original,heavy_00,25.4,0.959654744720443,0.06066542813394822,0.6010321482617552,0.8811432996034677,1.379564492904073,6.403253939764564,1.4193321954300417
nonlinear_all_original,heavy_00,25.5,0.9598240614979132,0.060572024360511914,0.6038266164743827,0.8868832685258797,1.3848271463468123,6.405051133791755,1.4227770394338353
nonlinear_all_original,heavy_00,25.6,0.959992040999666,0.06047810238797517,0.6066026634871489,0.8926232374482918,1.3900897997895516,6.4068483278189445,1.4262218834376288
nonlinear_all_original,heavy_00,25.700000000000003,0.960158699587288,0.060383687643290204,0.6093604626543485,0.8983632063707038,1.395352453232291,6.408645521846135,1.4296667274414223
nonlinear_all_original,heavy_00,25.8,0.9603240533451415,0.060288804934250005,0.6121001853368468,0.9041031752931156,1.40061510667503,6.410442715873325,1.4331115714452156
nonlinear_all_original,heavy_00,25.9,0.9604881180864971,0.06019347846330264,0.6148220009254773,0.9098431442155274,1.4058777601177694,6.4122399099005145,1.4365564154490091
nonlinear_all_original,heavy_00,26.0,0.9606509093595037,0.06009773184109741,0.6175260768643203,0.9155831131379394,1.4111404135605086,6.414037103927705,1.4400012594528024
nonlinear_all_original,heavy_00,26.1,0.9608124424529794,0.06000158809976644,0.620212578673852,0.9213230820603514,1.416403067003248,6.415834297954896,1.443446103456596
nonlinear_all_original,heavy_00,26.200000000000003,0.9609727324020586,0.05990506970594109,0.6228816699739524,0.9270630509827634,1.4216657204459873,6.417631491982085,1.4468909474603895
nonlinear_all_original,heavy_00,26.3,0.96113179399367,0.05980819857350701,0.6255335125067616,0.9328030199051752,1.4269283738887266,6.419428686009276,1.450335791464183
nonlinear_all_original,heavy_00,26.4,0.9612896417718788,0.05971099607609914,0.6281682661593774,0.938542988827587,1.4321910273314657,6.421225880036466,1.4537806354679763
nonlinear_all_original,heavy_00,26.5,0.9614462900430765,0.05961348305933989,0.6307860889863833,0.944282957749999,1.437453680774205,6.423023074063655,1.4572254794717698
nonlinear_all_original,heavy_00,26.6,0.9616017528810319,0.059515679852822516,0.6333871372322022,0.9500229266724111,1.4427163342169445,6.424820268090846,1.4606703234755634
nonlinear_all_original,heavy_00,26.700000000000003,0.9617560441318136,0.05941760628184362,0.6359715653532673,0.9557628955948231,1.4479789876596838,6.4266174621180365,1.4641151674793569
nonlinear_all_original,heavy_00,26.8,0.9619091774185728,0.059319281678886754,0.6385395260400049,0.9615028645172349,1.453241641102423,6.428414656145226,1.4675600114831502
nonlinear_all_original,heavy_00,26.9,0.9620611661462101,0.059220724894862645,0.6410911702386238,0.9672428334396468,1.458504294545162,6.430211850172416,1.4710048554869435
nonlinear_all_original,heavy_00,27.0,0.96221202350591,0.05912195431010613,0.6436266471727079,0.9729828023620588,1.4637669479879014,6.4320090441996065,1.474449699490737
nonlinear_all_original,heavy_00,27.1,0.962361762479567,0.05902298784513666,0.6461461043646025,0.9787227712844708,1.4690296014306408,6.433806238226797,1.4778945434945305
nonlinear_all_original,heavy_00,27.200000000000003,0.962510395844088,0.05892384297118482,0.6486496876565998,0.9844627402068828,1.4742922548733801,6.435603432253987,1.481339387498324
nonlinear_all_original,heavy_00,27.3,0.9626579361755921,0.058824536720487076,0.6511375412319095,0.9902027091292946,1.4795549083161192,6.437400626281177,1.4847842315021174
nonlinear_all_original,heavy_00,27.4,0.9628043958534994,0.05872508569635545,0.6536098076354225,0.9959426780517064,1.4848175617588584,6.439197820308367,1.4882290755059109
nonlinear_all_original,heavy_00,27.5,0.9629497870645106,0.058625506083023915,0.6560666277942564,1.0016826469741185,1.4900802152015977,6.440995014335558,1.4916739195097044
nonlinear_all_original,heavy_00,27.6,0.9630941218065,0.0585258136552756,0.6585081410380834,1.0074226158965305,1.495342868644337,6.442792208362747,1.495118763513498
nonlinear_all_original,heavy_00,27.700000000000003,0.963237411892295,0.058426023787855705,0.6609344851192468,1.0131625848189425,1.5006055220870764,6.444589402389938,1.4985636075172912
nonlinear_all_original,heavy_00,27.8,0.9633796689533656,0.058326151464673064,0.6633457962326477,1.0189025537413543,1.5058681755298156,6.446386596417128,1.5020084515210848
nonlinear_all_original,heavy_00,27.9,0.9635209044434349,0.058226211287795177,0.6657422090354199,1.024642522663766,1.5111308289725547,6.448183790444317,1.505453295524878
nonlinear_all_original,heavy_00,28.0,0.9636611296419767,0.05812621748623943,0.6681238566663795,1.0303824915861781,1.516393482415294,6.449980984471508,1.5088981395286716
nonlinear_all_original,handling_00,12.0,1.0310213375508341,0.10393112071801354,0.10998279548892698,38.858149701213605,-0.8474328983454412,-5.647439162644606,-4.846033509609504
nonlinear_all_original,handling_00,12.1,1.0307476143155625,0.10027155175455177,0.10634352386075767,37.90585440793602,-0.8048717874969759,-5.356715706245123,-4.6976918878050595
nonlinear_all_original,handling_00,12.2,1.0304000370951083,0.09683587049182106,0.10267780860183744,36.95355911465843,-0.7623106766485106,-5.06599224984564,-4.549350266000614
nonlinear_all_original,handling_00,12.3,1.029972566186442,0.09361765558418166,0.09900877421189457,36.001263821380824,-0.7197495658000446,-4.775268793446152,-4.401008644196167
nonlinear_all_original,handling_00,12.4,1.029458660906084,0.09061056513996794,0.09536156717860617,35.04896852810324,-0.6771884549515792,-4.4845453370466695,-4.252667022391721
nonlinear_all_original,handling_00,12.5,1.0288511994095064,0.08780828525406764,0.09176375471631958,34.09667323482565,-0.6346273441031138,-4.193821880647186,-4.1043254005872765
nonlinear_all_original,handling_00,12.6,1.0281423754608745,0.08520448124045082,0.08824574061611527,33.144377941548065,-0.5920662332546486,-3.9030984242477036,-3.955983778782831
nonlinear_all_original,handling_00,12.7,1.0273235634152251,0.08279275296674647,0.08484116796342138,32.19208264827048,-0.5495051224061833,-3.6123749678482207,-3.8076421569783863
nonlinear_all_original,handling_00,12.8,1.0263851384412181,0.08056659578902677,0.08158725674846076,31.23978735499287,-0.5069440115577172,-3.321651511448733,-3.6593005351739385
nonlinear_all_original,handling_00,12.9,1.0253162321959775,0.07851936858385156,0.07852499498533244,30.287492061715284,-0.46438290070925187,-3.03092805504925,-3.5109589133694934
nonlinear_all_original,handling_00,13.0,1.0241043928168072,0.07664427025724864,0.07569906677393755,29.335196768437697,-0.42182178986078656,-2.740204598649767,-3.3626172915650483
nonlinear_all_original,handling_00,13.1,1.0227350984677153,0.07493432586779919,0.0731573670328126,28.382901475160107,-0.37926067901232124,-2.449481142250284,-3.214275669760603
nonlinear_all_original,handling_00,13.2,1.0211910381740403,0.07338238313817051,0.07094993614356208,27.43060618188252,-0.33669956816385593,-2.158757685850801,-3.065934047956158
nonlinear_all_original,handling_00,13.3,1.0194510059513162,0.07198111966671064,0.06912717384030231,26.478310888604916,-0.2941384573153899,-1.8680342294513133,-2.9175924261517103
nonlinear_all_original,handling_00,13.4,1.0174881165037828,0.07072306062335323,0.06773728954521338,25.52601559532733,-0.25157734646692453,-1.5773107730518303,-2.7692508043472652
nonlinear_all_original,handling_00,13.5,1.0152667476648676,0.06960060616866999,0.06682313115972785,24.57372030204974,-0.20901623561845917,-1.2865873166523478,-2.62090918254282
nonlinear_all_original,handling_00,13.6,1.0127368772877385,0.06860606732342284,0.0664187793302006,23.621425008772153,-0.1664551247699939,-0.9958638602528644,-2.4725675607383755
nonlinear_all_original,handling_00,13.7,1.0098224329174614,0.06773170858820511,0.06654651191428539,22.669129715494567,-0.12389401392152855,-0.705140403853382,-2.3242259389339304
